device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
1,1,1,-12.97773551940918,8.317585945129395,706.717529296875,45.82732391357422,8.237992286682129,705.330810546875,0.530184805393219,0.49307960271835327,0.6137712597846985,0.4112388789653778,0.49507907032966614,0.6137320399284363,1,1,-138.39743041992188,58.4613037109375,13.23228645324707,-145.0946502685547,47.79256820678711,9.349201202392578,0.26866769790649414,0.868343710899353,0.2574637532234192,0.902109682559967,1,1,3.9973907470703125,3.738922119140625
1,1,1,-12.965791702270508,8.350546836853027,706.7344360351562,45.838233947753906,8.28140926361084,705.34375,0.5301592946052551,0.49299171566963196,0.6138054132461548,0.4112175405025482,0.4949626922607422,0.6137603521347046,1,1,-137.0648956298828,59.61558151245117,13.652408599853516,-143.97845458984375,48.87092208862305,9.741713523864746,0.270896852016449,0.8646904230117798,0.2593310475349426,0.8986967206001282,1,1,4.0084991455078125,3.7459869384765625
1,1,1,-12.939094543457031,8.390612602233887,706.7486572265625,45.863948822021484,8.347341537475586,705.3539428710938,0.5301039218902588,0.49288511276245117,0.6138337254524231,0.41116541624069214,0.49478593468666077,0.6137855052947998,1,1,-138.36595153808594,59.323387145996094,13.546063423156738,-143.93850708007812,47.04507064819336,9.077123641967773,0.2687203288078308,0.8656152486801147,0.25939786434173584,0.9044754505157471,1,1,4.009185791015625,3.7421722412109375
1,1,1,-12.855273246765137,8.499489784240723,706.6793212890625,45.93573760986328,8.482562065124512,705.2796020507812,0.5299344658851624,0.4925921857357025,0.6136947274208069,0.4110073447227478,0.494421124458313,0.6136496663093567,1,1,-137.42823791503906,57.87289810180664,13.018150329589844,-144.70399475097656,47.18684768676758,9.128735542297363,0.2702890634536743,0.8702059388160706,0.2581172585487366,0.9040267467498779,1,1,4.010223388671875,3.74920654296875
1,1,1,-12.816654205322266,8.546188354492188,706.669189453125,45.95982360839844,8.537446975708008,705.26904296875,0.5298557281494141,0.4924672544002533,0.6136742234230042,0.4109559655189514,0.49427345395088196,0.6136330366134644,1,1,-136.80673217773438,57.71232986450195,12.959696769714355,-144.972900390625,46.04812240600586,8.714239120483398,0.27132877707481384,0.8707141876220703,0.2576674520969391,0.9076307415962219,1,1,4.013671875,3.74505615234375
1,1,1,-12.768904685974121,8.576886177062988,706.7080688476562,46.0086784362793,8.585790634155273,705.3113403320312,0.5297571420669556,0.4923873543739319,0.6137508749961853,0.41086164116859436,0.49414584040641785,0.6137251257896423,1,1,-135.10284423828125,58.477779388427734,13.238299369812012,-141.93405151367188,48.32500076293945,9.542981147766113,0.2741793096065521,0.8682916760444641,0.26275116205215454,0.9004244804382324,1,1,4.0138702392578125,3.7522430419921875
1,1,1,-12.562541007995605,8.665895462036133,706.7569580078125,46.198726654052734,8.705968856811523,705.34521484375,0.5293363332748413,0.49215564131736755,0.6138433814048767,0.41047897934913635,0.49382859468460083,0.6138203144073486,1,1,-114.47041320800781,62.461063385009766,14.68804931640625,-117.51087951660156,51.39297103881836,10.659662246704102,0.3086956739425659,0.855684757232666,0.30360913276672363,0.8907145261764526,1,1,4.032562255859375,3.7560882568359375
1,1,1,-12.38544750213623,8.714749336242676,706.5220947265625,46.31003952026367,8.761277198791504,705.137939453125,0.5289856791496277,0.4920216202735901,0.6133687496185303,0.4102250039577484,0.4936763346195221,0.6134226322174072,1,1,-96.02257537841797,63.98402404785156,15.24238395690918,-100.02947235107422,50.3033561706543,10.263090133666992,0.33955737948417664,0.850864589214325,0.33285409212112427,0.8941631317138672,1,1,4.04156494140625,3.7507781982421875
1,1,1,-12.240585327148438,8.766494750976562,706.2047119140625,46.408634185791016,8.818872451782227,704.7564697265625,0.5287027359008789,0.49187591671943665,0.6127303242683411,0.40997329354286194,0.4935118854045868,0.6126757860183716,1,1,-78.21139526367188,64.49360656738281,15.42785930633545,-78.80540466308594,50.73057174682617,10.41856861114502,0.3693539500236511,0.8492516875267029,0.3683602809906006,0.8928110599517822,1,1,4.049072265625,3.7439117431640625
1,1,1,-11.998147964477539,8.890161514282227,705.0370483398438,46.489253997802734,8.932058334350586,703.5899658203125,0.5282495021820068,0.4915097951889038,0.6103903651237488,0.40965116024017334,0.49317121505737305,0.6103614568710327,1,1,-48.2950325012207,64.68148803710938,15.496259689331055,-48.4729118347168,52.03779602050781,10.89433765411377,0.419401615858078,0.8486571311950684,0.41910406947135925,0.888673722743988,1,1,4.055572509765625,3.7238311767578125
