device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter,text_file,font_size_or_spacing,contrast_level
1,1,1,-45.07668685913086,-20.42997932434082,738.500244140625,22.35993766784668,-21.450422286987305,739.5839233398438,0.5850299596786499,0.5459325909614563,0.6803133487701416,0.45542478561401367,0.5487381219863892,0.6804653406143188,1,1,-70.42321014404297,50.75802230834961,10.428543090820312,-105.08590698242188,64.18872833251953,15.316925048828125,0.3975549340248108,0.8987138867378235,0.34280505776405334,0.8585801124572754,1,1,3.835662841796875,3.4299468994140625,,,
1,1,1,-45.08796310424805,-20.294946670532227,738.3867797851562,22.34490203857422,-21.324560165405273,739.4882202148438,0.5850645303726196,0.545594334602356,0.6800809502601624,0.45544782280921936,0.5484228134155273,0.6802659630775452,1,1,-71.29878997802734,49.726558685302734,10.053106307983398,-103.076904296875,63.63694763183594,15.116094589233398,0.39617201685905457,0.9017962217330933,0.3459782600402832,0.8602288961410522,1,1,3.8179473876953125,3.4302978515625,,,
1,1,1,-45.048728942871094,-20.2489070892334,738.2642211914062,22.35457420349121,-21.26220703125,739.3562622070312,0.5850033164024353,0.5454850792884827,0.6798290014266968,0.45542144775390625,0.5482729077339172,0.6799992918968201,1,1,-72.00718688964844,48.269081115722656,9.522644996643066,-104.17449951171875,60.713951110839844,14.052216529846191,0.3950531482696533,0.906151533126831,0.3442445397377014,0.868963360786438,1,1,3.8212890625,3.4254302978515625,,,
1,1,1,-44.884010314941406,-20.190582275390625,737.7781372070312,22.407228469848633,-21.164758682250977,738.8330078125,0.5847433805465698,0.5453701019287109,0.6788358092308044,0.4552895724773407,0.5480619072914124,0.6789513230323792,1,1,-80.35063171386719,35.10247039794922,4.730395317077637,-114.2520523071289,43.93922424316406,7.9466753005981445,0.38187462091445923,0.9454963803291321,0.328326940536499,0.9190900921821594,1,1,3.794708251953125,3.4128875732421875,,,
1,1,1,-44.76829147338867,-20.185861587524414,737.65234375,22.475202560424805,-21.148569107055664,738.713623046875,0.5845353603363037,0.5453672409057617,0.678570568561554,0.45515182614326477,0.5480294823646545,0.6787159442901611,1,1,-84.88841247558594,30.328310012817383,2.992738962173462,-118.182373046875,41.14413070678711,6.929324626922607,0.37470710277557373,0.9597625732421875,0.32211899757385254,0.9274425506591797,1,1,3.7811431884765625,3.3999481201171875,,,
1,1,1,-44.69985580444336,-20.164182662963867,737.627197265625,22.550901412963867,-21.1302547454834,738.6795654296875,0.5844065546989441,0.5453136563301086,0.678510844707489,0.4550042450428009,0.547985315322876,0.6786515116691589,1,1,-87.04999542236328,27.841711044311523,2.087686538696289,-118.85675048828125,40.43843078613281,6.672484874725342,0.3712928295135498,0.9671929478645325,0.32105377316474915,0.9295512437820435,1,1,3.7694244384765625,3.395782470703125,,,
1,1,1,-44.5198860168457,-20.1014461517334,737.55859375,22.771570205688477,-21.055572509765625,738.589599609375,0.5840679407119751,0.5451580882072449,0.6783487796783447,0.4545743465423584,0.5478012561798096,0.6784809827804565,1,1,-85.92918395996094,30.186403274536133,2.9410512447357178,-115.2348861694336,46.22091293334961,8.777144432067871,0.3730631172657013,0.9601866006851196,0.326774537563324,0.9122719764709473,1,1,3.760162353515625,3.384063720703125,,,
1,1,1,-44.453826904296875,-20.080469131469727,737.7015991210938,22.847326278686523,-21.032285690307617,738.7080688476562,0.5839241743087769,0.5450945496559143,0.6786249876022339,0.45443564653396606,0.5477331876754761,0.6787210702896118,1,1,-86.1758041381836,29.660480499267578,2.7496535778045654,-113.20120239257812,44.33696746826172,8.09145736694336,0.3726736307144165,0.9617581963539124,0.3299867808818817,0.9179015755653381,1,1,3.751220703125,3.391204833984375,,,
1,1,1,-44.45058059692383,-20.081960678100586,737.8726806640625,22.87476921081543,-21.035104751586914,738.8878784179688,0.5838980674743652,0.5450865030288696,0.6789661645889282,0.45439356565475464,0.5477273464202881,0.6790822744369507,1,1,-85.38298034667969,29.258150100708008,2.6032207012176514,-113.60531616210938,44.184329986572266,8.035882949829102,0.37392592430114746,0.9629604816436768,0.32934847474098206,0.9183576703071594,1,1,3.7572784423828125,3.3896636962890625,,,
1,1,1,-44.46788024902344,-20.12181282043457,737.9338989257812,22.8823184967041,-21.0896053314209,738.9525146484375,0.5839243531227112,0.5451844334602356,0.679092526435852,0.4543830156326294,0.5478624105453491,0.6792149543762207,1,1,-84.41402435302734,29.674753189086914,2.754868507385254,-114.10447692871094,44.4951057434082,8.149024963378906,0.37545639276504517,0.9617155194282532,0.32856008410453796,0.9174290299415588,1,1,3.7466278076171875,3.378692626953125,,,
1,1,1,-44.52500915527344,-20.2064151763916,737.9736328125,22.846885681152344,-21.16495704650879,738.991455078125,0.5840299725532532,0.545398473739624,0.6791833639144897,0.45445364713668823,0.5480525493621826,0.6792948246002197,1,1,-84.6072998046875,30.26929473876953,2.971233606338501,-117.23033142089844,43.733070373535156,7.871640682220459,0.375151127576828,0.9599390029907227,0.32362276315689087,0.9197062253952026,1,1,3.737213134765625,3.3652496337890625,,,
1,1,1,-44.56700897216797,-20.276290893554688,737.978271484375,22.802799224853516,-21.23841094970703,738.9935302734375,0.5841103792190552,0.5455772280693054,0.6792014241218567,0.4545387029647827,0.5482404232025146,0.6793004274368286,1,1,-86.14325714111328,30.296167373657227,2.9810147285461426,-115.26512908935547,44.248661041259766,8.059294700622559,0.37272509932518005,0.959858775138855,0.3267267942428589,0.9181654453277588,1,1,3.7297515869140625,3.3510284423828125,,,
1,1,1,-44.71471405029297,-20.510021209716797,738.0903930664062,22.65070343017578,-21.486446380615234,739.1288452148438,0.584382176399231,0.5461683869361877,0.6794559359550476,0.45483964681625366,0.5488654971122742,0.6795759201049805,1,1,-87.3670883178711,31.232467651367188,3.3218154907226562,-113.0318374633789,43.097843170166016,7.6403985023498535,0.37079209089279175,0.9570609331130981,0.3302542567253113,0.9216043949127197,1,1,3.7185211181640625,3.3398284912109375,,,
1,1,1,-44.79483413696289,-20.635360717773438,738.0813598632812,22.581724166870117,-21.608440399169922,739.1277465820312,0.5845377445220947,0.5464901924133301,0.6794545650482178,0.45497244596481323,0.5491779446601868,0.6795765161514282,1,1,-87.71226501464844,31.222087860107422,3.318056583404541,-112.94622039794922,43.91427230834961,7.937580108642578,0.37024685740470886,0.9570918679237366,0.3303895592689514,0.9191648364067078,1,1,3.714569091796875,3.322265625,,,
1,1,1,-44.828651428222656,-20.704458236694336,738.0302124023438,22.54952049255371,-21.663089752197266,739.0830688476562,0.5846089720726013,0.5466710329055786,0.679360568523407,0.4550318717956543,0.549321174621582,0.6794886589050293,1,1,-86.87393951416016,33.62361526489258,4.192150592803955,-114.05072021484375,43.4954833984375,7.78516149520874,0.3715709149837494,0.9499154686927795,0.3286449611186981,0.9204162955284119,1,1,3.7057647705078125,3.325347900390625,,,
1,1,1,-44.90067672729492,-20.797170639038086,738.2330322265625,22.515396118164062,-21.771520614624023,739.3026733398438,0.5847240686416626,0.5468939542770386,0.6797791719436646,0.4551105797290802,0.5495823621749878,0.679931640625,1,1,-85.00920867919922,33.40599060058594,4.112966060638428,-116.20885467529297,44.41775131225586,8.120866775512695,0.3745162785053253,0.9505656957626343,0.32523617148399353,0.9176601767539978,1,1,3.692901611328125,3.31298828125,,,
1,1,1,-44.880897521972656,-20.78238868713379,738.2079467773438,22.530044555664062,-21.761768341064453,739.2792358398438,0.5846889615058899,0.5468578934669495,0.6797259449958801,0.455081045627594,0.5495591759681702,0.6798851490020752,1,1,-84.3569107055664,32.580928802490234,3.81264591217041,-116.08484649658203,43.805259704589844,7.897937297821045,0.3755466341972351,0.9530313014984131,0.32543206214904785,0.9194904565811157,1,1,3.697052001953125,3.319427490234375,,,
1,1,1,-44.84503173828125,-20.741355895996094,738.1571655273438,22.561668395996094,-21.725540161132812,739.2241821289062,0.584625780582428,0.5467565059661865,0.6796178221702576,0.45501694083213806,0.5494706034660339,0.6797747611999512,1,1,-83.6911392211914,32.22621154785156,3.6835241317749023,-115.93212890625,44.05078887939453,7.987306594848633,0.37659817934036255,0.9540911912918091,0.32567328214645386,0.9187567830085754,1,1,3.69482421875,3.3183441162109375,,,
1,1,1,-44.7003059387207,-20.58473014831543,738.0675659179688,22.686264038085938,-21.591230392456055,739.115478515625,0.5843574404716492,0.5463617444038391,0.679412841796875,0.4547707736492157,0.5491352081298828,0.6795575022697449,1,1,-84.4803466796875,31.021831512451172,3.2451159954071045,-113.85148620605469,46.130470275878906,8.744207382202148,0.37535160779953003,0.9576901793479919,0.3289596736431122,0.9125422239303589,1,1,3.693450927734375,3.3149871826171875,,,
1,1,1,-44.60706329345703,-20.47905158996582,738.0892333984375,22.771196365356445,-21.500646591186523,739.1275024414062,0.5841752290725708,0.5460894703865051,0.6794389486312866,0.4546080231666565,0.5489024519920349,0.6795812845230103,1,1,-85.4081802368164,32.57915115356445,3.811971426010132,-112.26390838623047,46.58523941040039,8.909743309020996,0.3738861083984375,0.9530365467071533,0.33146730065345764,0.91118323802948,1,1,3.677032470703125,3.312957763671875,,,
1,1,1,-44.56290054321289,-20.411584854125977,738.1449584960938,22.8287296295166,-21.43743324279785,739.1766357421875,0.584083616733551,0.5459126234054565,0.6795411109924316,0.4545001685619354,0.5487370491027832,0.6796794533729553,1,1,-85.35616302490234,32.00595474243164,3.603346109390259,-113.7919921875,45.84341049194336,8.639719009399414,0.3739681839942932,0.954749345779419,0.329053670167923,0.9134000539779663,1,1,3.67431640625,3.313934326171875,,,
1,1,1,-44.439125061035156,-20.209556579589844,738.0240478515625,22.933652877807617,-21.230228424072266,739.0385131835938,0.5838589072227478,0.5454033613204956,0.679273784160614,0.4542897939682007,0.548216700553894,0.6793980598449707,1,1,-89.77549743652344,33.262901306152344,4.060865879058838,-119.91648864746094,45.86476516723633,8.647513389587402,0.36698782444000244,0.9509932994842529,0.3193799555301666,0.9133362770080566,1,1,3.67120361328125,3.2993011474609375,,,
1,1,1,-44.40793991088867,-20.103126525878906,738.1646118164062,22.970983505249023,-21.134424209594727,739.1658325195312,0.5837823152542114,0.5451206564903259,0.6795448064804077,0.45422542095184326,0.547961950302124,0.679649293422699,1,1,-92.2638168334961,34.48040771484375,4.50396203994751,-124.30477142333984,47.289119720458984,9.165910720825195,0.36305758357048035,0.9473551511764526,0.312448650598526,0.9090799689292908,1,1,3.6656494140625,3.295379638671875,,,
1,1,1,-44.39818572998047,-20.04483413696289,738.2865600585938,22.980741500854492,-21.081830978393555,739.2839965820312,0.5837492346763611,0.5449627637863159,0.679783821105957,0.45421358942985535,0.5478186011314392,0.6798829436302185,1,1,-94.81249237060547,34.43450927734375,4.487273693084717,-124.73271179199219,47.77142333984375,9.341474533081055,0.35903194546699524,0.9474923610687256,0.3117727041244507,0.907638669013977,1,1,3.66046142578125,3.2921142578125,,,
1,1,1,-44.40804672241211,-19.9292049407959,738.6832275390625,23.028316497802734,-20.9582576751709,739.7002563476562,0.583721935749054,0.5446388125419617,0.6805704236030579,0.45414671301841736,0.5474719405174255,0.6807106733322144,1,1,-94.09502410888672,34.783077239990234,4.6141252517700195,-126.2590560913086,47.297096252441406,9.168868064880371,0.36016517877578735,0.9464508295059204,0.3093618154525757,0.9090561270713806,1,1,3.6516876220703125,3.29254150390625,,,
1,1,1,-44.41975402832031,-19.883962631225586,738.8134765625,23.022504806518555,-20.92637825012207,739.8216552734375,0.5837292075157166,0.5445138216018677,0.6808293461799622,0.4541650414466858,0.5473814010620117,0.6809511780738831,1,1,-95.74744415283203,34.13959884643555,4.379936218261719,-126.90699005126953,46.91572189331055,9.030089378356934,0.3575551509857178,0.9483736157417297,0.30833837389945984,0.9101956486701965,1,1,3.6471710205078125,3.284759521484375,,,
1,1,1,-44.44853973388672,-19.878198623657227,738.8766479492188,23.00958824157715,-20.930017471313477,739.8859252929688,0.5837771892547607,0.54449462890625,0.6809585094451904,0.45419368147850037,0.5473860502243042,0.6810788512229919,1,1,-95.27986907958984,33.56155776977539,4.169538497924805,-127.23719024658203,47.37177658081055,9.196064949035645,0.35829371213912964,0.9501009583473206,0.30781683325767517,0.908832848072052,1,1,3.647918701171875,3.2793731689453125,,,
1,1,1,-44.512840270996094,-19.930782318115234,738.8926391601562,22.94594383239746,-20.99590492248535,739.908935546875,0.5838990807533264,0.5446280241012573,0.6810009479522705,0.45431745052337646,0.547552764415741,0.6811246275901794,1,1,-96.02207946777344,34.975433349609375,4.684154987335205,-128.49392700195312,47.63618850708008,9.292263984680176,0.35712140798568726,0.9458759427070618,0.30583178997039795,0.9080427289009094,1,1,3.645172119140625,3.2766265869140625,,,
1,1,1,-44.55182647705078,-20.018447875976562,738.78466796875,22.906442642211914,-21.082218170166016,739.813720703125,0.583986759185791,0.5448599457740784,0.680794894695282,0.4543878138065338,0.5477805137634277,0.6809367537498474,1,1,-96.1966323852539,35.30678939819336,4.8047566413879395,-127.85083770751953,47.54607009887695,9.259430885314941,0.3568456768989563,0.9448857307434082,0.30684760212898254,0.9083122611045837,1,1,3.6381072998046875,3.2752227783203125,,,
1,1,1,-44.549346923828125,-20.088882446289062,738.6773681640625,22.885204315185547,-21.15584373474121,739.7075805664062,0.5839946866035461,0.5450478792190552,0.6805842518806458,0.4544225037097931,0.5479767918586731,0.6807276606559753,1,1,-97.99243927001953,35.352787017822266,4.821485996246338,-127.17982482910156,47.395965576171875,9.204818725585938,0.35400915145874023,0.9447482824325562,0.30790749192237854,0.9087608456611633,1,1,3.6330108642578125,3.2732696533203125,,,
1,1,1,-44.56439971923828,-20.315757751464844,738.5244750976562,22.857004165649414,-21.404447555541992,739.5496826171875,0.5840420722961426,0.5456401109695435,0.6802933216094971,0.45446792244911194,0.5486249327659607,0.680424690246582,1,1,-96.58961486816406,35.2683219909668,4.790702819824219,-126.0791244506836,48.074012756347656,9.451610565185547,0.35622498393058777,0.9450007677078247,0.3096460700035095,0.9067345857620239,1,1,3.6223602294921875,3.26409912109375,,,
1,1,1,-44.54267120361328,-20.443876266479492,738.451416015625,22.868289947509766,-21.526233673095703,739.482177734375,0.5840091705322266,0.5459738373756409,0.6801519989967346,0.4544425308704376,0.5489419102668762,0.6802974939346313,1,1,-95.12467956542969,33.55216979980469,4.166072845458984,-126.71087646484375,47.677268981933594,9.307211875915527,0.3585388660430908,0.9501290917396545,0.30864813923835754,0.9079199433326721,1,1,3.614471435546875,3.2525634765625,,,
1,1,1,-44.52793884277344,-20.510499954223633,738.4225463867188,22.891971588134766,-21.58977699279785,739.4508056640625,0.5839844942092896,0.546146810054779,0.6800963282585144,0.4543953537940979,0.5491071343421936,0.6802400946617126,1,1,-92.70182800292969,33.209346771240234,4.041302680969238,-127.62010192871094,48.198028564453125,9.496740341186523,0.36236572265625,0.9511534571647644,0.30721205472946167,0.9063639044761658,1,1,3.6150970458984375,3.2491302490234375,,,
1,1,1,-44.442073822021484,-20.679180145263672,738.499267578125,22.979581832885742,-21.754676818847656,739.524658203125,0.5838110446929932,0.5465741753578186,0.6802485585212708,0.4542318284511566,0.5495243072509766,0.6804026961326599,1,1,-93.70487213134766,32.6358528137207,3.832612991333008,-126.34880065917969,46.87238311767578,9.014246940612793,0.3607814311981201,0.9528671503067017,0.3092200458049774,0.9103251695632935,1,1,3.6033477783203125,3.23980712890625,,,
1,1,1,-44.376609802246094,-20.77025032043457,738.5433959960938,23.043542861938477,-21.82586097717285,739.55810546875,0.5836804509162903,0.5468047261238098,0.6803338527679443,0.45411115884780884,0.549704372882843,0.6804776787757874,1,1,-94.1513900756836,34.76860809326172,4.608883380889893,-127.29318237304688,47.63974380493164,9.293562889099121,0.3600761294364929,0.946493923664093,0.3077283501625061,0.9080321192741394,1,1,3.601715087890625,3.2364959716796875,,,
1,1,1,-44.34314727783203,-20.803180694580078,738.5696411132812,23.077177047729492,-21.858182907104492,739.5824584960938,0.5836131572723389,0.5468873977661133,0.6803840398788452,0.4540480673313141,0.5497854351997375,0.6805302500724792,1,1,-95.08001708984375,34.839385986328125,4.634644031524658,-127.70236206054688,46.5591926574707,8.900262832641602,0.3586093783378601,0.9462826251983643,0.30708205699920654,0.9112610220909119,1,1,3.602294921875,3.2352752685546875,,,
1,1,1,-44.238616943359375,-20.859155654907227,738.4617919921875,23.169363021850586,-21.927478790283203,739.4606323242188,0.5834248661994934,0.5470390915870667,0.6801594495773315,0.45386385917663574,0.5499725341796875,0.680296778678894,1,1,-96.00155639648438,34.01017761230469,4.332810878753662,-127.56954956054688,47.50566101074219,9.244768142700195,0.35715383291244507,0.948760449886322,0.30729183554649353,0.9084327816963196,1,1,3.5894317626953125,3.223388671875,,,
1,1,1,-44.207427978515625,-20.847410202026367,738.4727783203125,23.20201301574707,-21.914051055908203,739.4686279296875,0.5833635926246643,0.5470083355903625,0.6801769733428955,0.45380157232284546,0.5499376058578491,0.6803140640258789,1,1,-96.16675567626953,33.36970520019531,4.099678993225098,-127.1369857788086,47.34797668457031,9.187385559082031,0.356892853975296,0.9506741762161255,0.3079751133918762,0.9089040756225586,1,1,3.58367919921875,3.2086181640625,,,
1,1,1,-44.19684600830078,-20.811565399169922,738.4988403320312,23.209365844726562,-21.874006271362305,739.4934692382812,0.5833401679992676,0.5469145774841309,0.6802257299423218,0.4537888467311859,0.5498331785202026,0.680361807346344,1,1,-96.58898162841797,34.642154693603516,4.5627946853637695,-126.33683776855469,48.06720733642578,9.449166297912598,0.35622596740722656,0.9468718767166138,0.3092389702796936,0.9067547917366028,1,1,3.57861328125,3.2070159912109375,,,
1,1,1,-44.20226287841797,-20.6204891204834,738.4475708007812,23.19706153869629,-21.672693252563477,739.440673828125,0.5833558440208435,0.5464282631874084,0.6801132559776306,0.45380881428718567,0.5493214726448059,0.6802436709403992,1,1,-96.11917114257812,33.81549072265625,4.261893272399902,-125.70128631591797,47.641361236572266,9.294160842895508,0.3569680452346802,0.9493422508239746,0.31024283170700073,0.9080273509025574,1,1,3.5743255615234375,3.1956024169921875,,,
1,1,1,-44.23640441894531,-20.46324348449707,738.48828125,23.167198181152344,-21.52947425842285,739.4778442382812,0.5834163427352905,0.5460221171379089,0.6801899671554565,0.4538680613040924,0.5489517450332642,0.6803077459335327,1,1,-97.4142074584961,33.60033416748047,4.183581829071045,-123.51484680175781,47.13811492919922,9.110980987548828,0.3549225330352783,0.9499852657318115,0.31369632482528687,0.9095311760902405,1,1,3.5709075927734375,3.2103424072265625,,,
1,1,1,-44.27239227294922,-20.3692569732666,738.5313720703125,23.143169403076172,-21.449384689331055,739.5146484375,0.583480179309845,0.5457779169082642,0.680275022983551,0.4539162516593933,0.5487437844276428,0.6803750991821289,1,1,-97.4966812133789,32.57662582397461,3.810987949371338,-123.08267211914062,47.4720573425293,9.232535362243652,0.3547922372817993,0.9530442953109741,0.3143789768218994,0.9085332751274109,1,1,3.5670623779296875,3.201690673828125,,,
1,1,1,-44.38743591308594,-20.149404525756836,738.7387084960938,23.042919158935547,-21.206401824951172,739.7510375976562,0.5836766362190247,0.5451993942260742,0.6806905269622803,0.4541223347187042,0.5481036305427551,0.680827260017395,1,1,-98.0516357421875,34.872684478759766,4.646726608276367,-123.46289825439453,48.19993591308594,9.497426986694336,0.3539156913757324,0.9461830854415894,0.3137784004211426,0.9063582420349121,1,1,3.5549774169921875,3.19207763671875,,,
1,1,1,-44.456878662109375,-20.056150436401367,738.7725830078125,22.98305892944336,-21.121376037597656,739.787841796875,0.5838058590888977,0.5449578166007996,0.680761456489563,0.45423927903175354,0.5478830337524414,0.6808922290802002,1,1,-97.29541015625,34.733673095703125,4.59615421295166,-124.4217758178711,48.40241241455078,9.571111679077148,0.3551101088523865,0.9465983510017395,0.3122638165950775,0.9057531356811523,1,1,3.543304443359375,3.17608642578125,,,
1,1,1,-44.488677978515625,-20.035829544067383,738.7553100585938,22.954357147216797,-21.096939086914062,739.7752685546875,0.5838689208030701,0.5449067950248718,0.6807297468185425,0.4542935788631439,0.5478212237358093,0.6808637976646423,1,1,-96.58318328857422,35.630245208740234,4.922483444213867,-125.17405700683594,48.4611701965332,9.592495918273926,0.3562351167201996,0.94391930103302,0.3110755383968353,0.905577540397644,1,1,3.541900634765625,3.1809539794921875,,,
1,1,1,-44.574012756347656,-20.013980865478516,738.8152465820312,22.88841438293457,-21.05253028869629,739.846923828125,0.5840258002281189,0.5448462963104248,0.6808582544326782,0.45442435145378113,0.5477020740509033,0.6810003519058228,1,1,-95.78881072998047,36.290000915527344,5.162559509277344,-127.11923217773438,47.599735260009766,9.278972625732422,0.35748985409736633,0.941947877407074,0.30800312757492065,0.9081516265869141,1,1,3.5373992919921875,3.167083740234375,,,
1,1,1,-44.59290313720703,-20.02389907836914,738.7564086914062,22.87042808532715,-21.060047149658203,739.7943115234375,0.584069013595581,0.5448757410049438,0.6807437539100647,0.45445576310157776,0.5477250218391418,0.6808945536613464,1,1,-94.87042999267578,36.57765197753906,5.26723051071167,-127.76853942871094,46.53285598754883,8.890646934509277,0.3589404821395874,0.9410882592201233,0.30697759985923767,0.9113398790359497,1,1,3.54132080078125,3.1635894775390625,,,
1,1,1,-44.58658218383789,-20.03409767150879,738.710205078125,22.870038986206055,-21.073110580444336,739.7479248046875,0.5840622186660767,0.5449050664901733,0.6806512475013733,0.45445382595062256,0.5477619171142578,0.680802583694458,1,1,-95.54129028320312,36.22333908081055,5.138270378112793,-127.92623138427734,46.84226608276367,9.003266334533691,0.3578808009624481,0.9421470761299133,0.3067285418510437,0.9104153513908386,1,1,3.5331878662109375,3.1624755859375,,,
