device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
3884242526,1,1,-57.22489929199219,-96.28727722167969,733.59033203125,10.432223320007324,-99.31297302246094,736.1596069335938,0.6093740463256836,0.7420905828475952,0.684184193611145,0.47844597697257996,0.7493584156036377,0.685803234577179,1,1,-71.68063354492188,51.650081634521484,10.753203392028809,-69.20320892333984,64.07322692871094,15.274863243103027,0.39556893706321716,0.896048367023468,0.39948198199272156,0.8589252233505249,1,1,2.9594879150390625,2.644012451171875
3884253629,1,1,-57.203189849853516,-96.26891326904297,733.6260986328125,10.443238258361816,-99.31238555908203,736.1842041015625,0.6093266010284424,0.7420311570167542,0.684246838092804,0.47842538356781006,0.7493483424186707,0.6858521699905396,1,1,-70.40089416503906,51.055973052978516,10.536957740783691,-71.3313980102539,64.47857666015625,15.422394752502441,0.3975902795791626,0.8978236317634583,0.3961206078529358,0.8577139973640442,1,1,2.9652862548828125,2.6336822509765625
3884264732,1,1,-57.22087478637695,-96.28540802001953,733.699462890625,10.398957252502441,-99.35002899169922,736.31689453125,0.6093497276306152,0.7420488595962524,0.6843989491462708,0.47851455211639404,0.7493990063667297,0.6861240267753601,1,1,-69.00379943847656,50.64437484741211,10.387137413024902,-82.71976470947266,59.085113525390625,13.459338188171387,0.3997969925403595,0.8990536332130432,0.37813255190849304,0.8738308548927307,1,1,2.9404754638671875,2.66302490234375
3884275835,1,1,-57.33675765991211,-96.3309097290039,733.5109252929688,10.204236030578613,-99.41526794433594,736.1443481445312,0.6096028089523315,0.7422296404838562,0.6840558052062988,0.4788859188556671,0.7496259808540344,0.6857940554618835,1,1,-86.68941497802734,42.95763397216797,7.589392185211182,-102.25677490234375,47.97916030883789,9.417094230651855,0.37186238169670105,0.9220232963562012,0.34727364778518677,0.9070178866386414,1,1,2.9404144287109375,2.695953369140625
3884286938,1,1,-57.41279983520508,-96.3488540649414,733.4348754882812,10.131622314453125,-99.43104553222656,736.0924072265625,0.6097615957260132,0.7423014044761658,0.6839218735694885,0.4790247678756714,0.7496842741966248,0.6856935024261475,1,1,-94.4593505859375,37.91887664794922,5.755427360534668,-106.938232421875,46.141868591308594,8.748380661010742,0.35958975553512573,0.9370802640914917,0.33987918496131897,0.9125080704689026,1,1,2.947357177734375,2.6932830810546875
3884298041,1,1,-57.420475006103516,-96.34038543701172,733.3418579101562,10.107004165649414,-99.40614318847656,735.9117431640625,0.609790563583374,0.7423110008239746,0.68373703956604,0.47906753420829773,0.7496829032897949,0.6853278875350952,1,1,-94.5970230102539,38.731353759765625,6.051146030426025,-101.18505096435547,48.35304641723633,9.553186416625977,0.3593722879886627,0.9346524477005005,0.34896641969680786,0.9059005975723267,1,1,2.932769775390625,2.64691162109375
3884309145,1,1,-57.553558349609375,-96.27593994140625,733.2942504882812,9.992619514465332,-99.36751556396484,735.8759765625,0.6100553274154663,0.7421599626541138,0.6836467385292053,0.47928738594055176,0.7495952248573303,0.6852436661720276,1,1,-96.36966705322266,35.524261474609375,4.883875370025635,-106.74650573730469,48.253456115722656,9.516945838928223,0.35657235980033875,0.9442360401153564,0.3401820659637451,0.906198263168335,1,1,2.9506683349609375,2.644805908203125
3884320248,1,1,-57.60453414916992,-96.23419952392578,733.3383178710938,9.949567794799805,-99.34041595458984,735.9114379882812,0.6101471185684204,0.7420368790626526,0.683730959892273,0.4793713390827179,0.7495129108428955,0.6853055357933044,1,1,-95.341064453125,38.16193771362305,5.843924522399902,-104.18811798095703,47.499813079833984,9.242640495300293,0.35819700360298157,0.9363539814949036,0.3442230224609375,0.9084502458572388,1,1,2.9823150634765625,2.661468505859375
3884331351,1,1,-57.60453414916992,-96.23419952392578,733.3383178710938,9.939618110656738,-99.33785247802734,735.927490234375,0.6101471185684204,0.7420368790626526,0.683730959892273,0.4793909192085266,0.7495006918907166,0.6853364109992981,1,1,-95.341064453125,38.16193771362305,5.843924522399902,-107.85309600830078,47.385555267333984,9.201051712036133,0.35819700360298157,0.9363539814949036,0.3384341895580292,0.908791720867157,1,1,2.9823150634765625,2.694305419921875
3884342454,1,1,-57.66695022583008,-96.24713134765625,733.5518188476562,9.897104263305664,-99.34550476074219,736.1577758789062,0.6102354526519775,0.7419976592063904,0.6841661334037781,0.47947895526885986,0.74944007396698,0.6857936978340149,1,1,-93.05831909179688,38.92142868041992,6.120404243469238,-105.35400390625,47.05561065673828,9.080964088439941,0.3618026673793793,0.934084415435791,0.3423815369606018,0.9097777009010315,1,1,2.9968719482421875,2.705047607421875
3884353557,1,1,-57.65543746948242,-96.27750396728516,733.5098266601562,9.90796184539795,-99.35694885253906,736.1249389648438,0.6102196574211121,0.7420904040336609,0.6840892434120178,0.47945719957351685,0.7494810223579407,0.6857320666313171,1,1,-94.0933609008789,38.45591735839844,5.950965881347656,-106.72958374023438,46.32526779174805,8.815136909484863,0.36016783118247986,0.9354754090309143,0.3402087986469269,0.9119601845741272,1,1,2.96575927734375,2.703460693359375
3884364660,1,1,-57.65543746948242,-96.27750396728516,733.5098266601562,9.909575462341309,-99.36043548583984,736.1366577148438,0.6102196574211121,0.7420904040336609,0.6840892434120178,0.47945436835289,0.749485969543457,0.6857562065124512,1,1,-94.0933609008789,38.45591735839844,5.950965881347656,-106.30158996582031,46.9752197265625,9.051698684692383,0.36016783118247986,0.9354754090309143,0.34088483452796936,0.9100179672241211,1,1,2.96575927734375,2.6925811767578125
3884375763,1,1,-57.4866828918457,-96.32728576660156,733.1358642578125,10.04421329498291,-99.3943862915039,735.728759765625,0.609950065612793,0.7423467040061951,0.6833365559577942,0.47918394207954407,0.74971604347229,0.6849605441093445,1,1,-96.50482177734375,40.2664680480957,6.609907150268555,-107.09648132324219,42.7845458984375,7.5263752937316895,0.3563588857650757,0.9300651550292969,0.33962926268577576,0.9225406646728516,1,1,2.938568115234375,2.6940155029296875
3884386866,1,1,-57.39206314086914,-96.3362045288086,733.0907592773438,10.1361722946167,-99.41280364990234,735.6773071289062,0.6097736954689026,0.7423855066299438,0.6832351088523865,0.47900503873825073,0.7497818470001221,0.6848659515380859,1,1,-92.90394592285156,38.297828674316406,5.893399715423584,-109.0323486328125,43.156131744384766,7.661620616912842,0.3620465099811554,0.9359480142593384,0.33657148480415344,0.9214301705360413,1,1,2.9594268798828125,2.695220947265625
3884397970,1,1,-57.39206314086914,-96.3362045288086,733.0907592773438,10.152510643005371,-99.40889739990234,735.6500854492188,0.6097736954689026,0.7423855066299438,0.6832351088523865,0.47897276282310486,0.7497813701629639,0.6848114132881165,1,1,-92.90394592285156,38.297828674316406,5.893399715423584,-106.83744812011719,42.907867431640625,7.571263790130615,0.3620465099811554,0.9359480142593384,0.34003835916519165,0.9221720695495605,1,1,2.9594268798828125,2.6872711181640625
3884409073,1,1,-57.176448822021484,-96.28614044189453,733.1512451171875,10.382695198059082,-99.3888931274414,735.6871948242188,0.6093467473983765,0.7422366738319397,0.6833083629608154,0.47852909564971924,0.7497180700302124,0.6848859786987305,1,1,-90.55374908447266,35.37546157836914,4.829748153686523,-109.66999816894531,45.23036575317383,8.416650772094727,0.3657586872577667,0.9446806907653809,0.33556434512138367,0.9152318835258484,1,1,2.9734344482421875,2.6666107177734375
3884420176,1,1,-57.06380081176758,-96.25467681884766,733.0720825195312,10.443666458129883,-99.37008666992188,735.618408203125,0.6091404557228088,0.742182731628418,0.6831262111663818,0.47840937972068787,0.7496938109397888,0.6847463250160217,1,1,-94.4751205444336,37.68461990356445,5.670207500457764,-108.10890197753906,44.97679901123047,8.32436466217041,0.359564870595932,0.9377803802490234,0.3380301892757416,0.9159896373748779,1,1,2.957305908203125,2.6544189453125
3884431279,1,1,-57.06380081176758,-96.25467681884766,733.0720825195312,10.471036911010742,-99.37386322021484,735.634765625,0.6091404557228088,0.742182731628418,0.6831262111663818,0.4783569574356079,0.7496980428695679,0.6847805380821228,1,1,-94.4751205444336,37.68461990356445,5.670207500457764,-109.47882843017578,44.14977264404297,8.023347854614258,0.359564870595932,0.9377803802490234,0.3358663320541382,0.9184609651565552,1,1,2.957305908203125,2.669281005859375
3884442382,1,1,-56.92123794555664,-96.25465393066406,732.9004516601562,10.595477104187012,-99.39291381835938,735.4552001953125,0.608890175819397,0.742241621017456,0.682765007019043,0.47811174392700195,0.7498102784156799,0.6844333410263062,1,1,-94.45790100097656,38.20000076293945,5.8577985763549805,-108.85980987548828,42.1201286315918,7.284578323364258,0.359592080116272,0.9362403154373169,0.3368440866470337,0.924526035785675,1,1,2.9524993896484375,2.678466796875
3884453485,1,1,-56.882869720458984,-96.26319885253906,732.8143920898438,10.630149841308594,-99.41912841796875,735.3875122070312,0.6088289022445679,0.742293119430542,0.6825913190841675,0.47804293036460876,0.7499016523361206,0.6843072772026062,1,1,-92.03137969970703,35.887611389160156,5.016139984130859,-106.58616638183594,42.73128128051758,7.507011890411377,0.36342471837997437,0.9431501626968384,0.34043535590171814,0.9226998686790466,1,1,2.945220947265625,2.704315185546875
3884464588,1,1,-56.882869720458984,-96.26319885253906,732.8143920898438,10.633170127868652,-99.42871856689453,735.3849487304688,0.6088289022445679,0.742293119430542,0.6825913190841675,0.4780370593070984,0.749927282333374,0.6843047142028809,1,1,-92.03137969970703,35.887611389160156,5.016139984130859,-106.51639556884766,43.309913635253906,7.71762228012085,0.36342471837997437,0.9431501626968384,0.34054550528526306,0.9209706783294678,1,1,2.945220947265625,2.6987152099609375
3884475691,1,1,-56.88223648071289,-96.29466247558594,732.8693237304688,10.632038116455078,-99.496826171875,735.442626953125,0.6088194847106934,0.7423558235168457,0.6827079057693481,0.47804099321365356,0.750082790851593,0.6844373941421509,1,1,-92.58168029785156,36.1239128112793,5.102153778076172,-106.19593811035156,46.175113677978516,8.760520935058594,0.36255553364753723,0.9424440860748291,0.3410516679286957,0.9124088287353516,1,1,2.9374542236328125,2.6785430908203125
3884486795,1,1,-56.89636993408203,-96.29043579101562,732.8960571289062,10.621949195861816,-99.49224090576172,735.4657592773438,0.6088428497314453,0.7423357367515564,0.6827618479728699,0.47806110978126526,0.7500627636909485,0.6844815611839294,1,1,-95.16292572021484,37.39916229248047,5.566317558288574,-107.85023498535156,45.519676208496094,8.521965980529785,0.35847845673561096,0.938633382320404,0.3384386897087097,0.9143673181533813,1,1,2.9351043701171875,2.6573333740234375
3884497898,1,1,-56.89636993408203,-96.29043579101562,732.8960571289062,10.620959281921387,-99.48998260498047,735.4554443359375,0.6088428497314453,0.7423357367515564,0.6827618479728699,0.4780627489089966,0.7500605583190918,0.684460461139679,1,1,-95.16292572021484,37.39916229248047,5.566317558288574,-108.68948364257812,46.28196334838867,8.799417495727539,0.35847845673561096,0.938633382320404,0.3371131122112274,0.9120894074440002,1,1,2.9351043701171875,2.6528778076171875
3884509001,1,1,-57.039512634277344,-96.25721740722656,732.8818969726562,10.369451522827148,-99.47152709960938,735.458740234375,0.6091222167015076,0.7422539591789246,0.6827471852302551,0.47854873538017273,0.7500105500221252,0.6844549775123596,1,1,-117.98817443847656,27.146263122558594,1.8345450162887573,-133.76693725585938,34.60881805419922,4.550700664520264,0.3224257528781891,0.9692713022232056,0.2975030839443207,0.946971595287323,1,1,2.9384613037109375,2.6663970947265625
3884520104,1,1,-57.12820053100586,-96.20982360839844,732.582763671875,10.234267234802246,-99.43394470214844,735.193115234375,0.60933917760849,0.7422323822975159,0.6821570992469788,0.47880280017852783,0.7500056624412537,0.6839147806167603,1,1,-132.69277954101562,29.02692413330078,2.519040107727051,-148.74220275878906,32.529170989990234,3.7937867641448975,0.2991996705532074,0.9636514782905579,0.2738495171070099,0.9531859755516052,1,1,2.9466552734375,2.6386260986328125
