device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
5622459483,1,1,-70.06780242919922,55.77909851074219,551.8943481445312,-5.271456241607666,62.56547927856445,557.1185913085938,0.6782197952270508,0.302200049161911,0.31822752952575684,0.5115106701850891,0.28118112683296204,0.32129088044166565,1,1,-78.62235260009766,45.11573028564453,8.374939918518066,-82.08446502685547,55.829795837402344,12.274568557739258,0.38460439443588257,0.9155744314193726,0.37913596630096436,0.8835583925247192,1,1,2.89312744140625,3.1063690185546875
5622470586,1,1,-70.34745025634766,55.683128356933594,552.0277709960938,-5.495944499969482,62.540550231933594,557.2538452148438,0.678895115852356,0.3025740087032318,0.3185420036315918,0.5120792984962463,0.2813165485858917,0.32155847549438477,1,1,-77.13259887695312,44.57307434082031,8.177417755126953,-81.27944946289062,55.49593734741211,12.153042793273926,0.3869574964046478,0.9171960949897766,0.3804074823856354,0.884555995464325,1,1,2.90655517578125,3.11016845703125
5622481689,1,1,-70.85120391845703,55.453250885009766,552.1304321289062,-5.835414886474609,62.45988464355469,557.3596801757812,0.6801564693450928,0.3033948838710785,0.31882616877555847,0.5129414200782776,0.2816294729709625,0.32175782322883606,1,1,-75.8259048461914,43.642799377441406,7.838798999786377,-81.66149139404297,57.12165069580078,12.744752883911133,0.38902145624160767,0.919975996017456,0.37980401515960693,0.8796979784965515,1,1,2.913360595703125,3.111480712890625
5622492792,1,1,-70.85120391845703,55.453250885009766,552.1304321289062,-6.072385787963867,62.38993453979492,557.3658447265625,0.6801564693450928,0.3033948838710785,0.31882616877555847,0.5135449171066284,0.2818683981895447,0.3217594027519226,1,1,-75.8259048461914,43.642799377441406,7.838798999786377,-83.21709442138672,57.520381927490234,12.889877319335938,0.38902145624160767,0.919975996017456,0.3773469626903534,0.8785064816474915,1,1,2.913360595703125,3.120513916015625
5622503895,1,1,-71.10357666015625,55.293190002441406,552.1229858398438,-6.302356243133545,62.31996154785156,557.3920288085938,0.680807888507843,0.3039396405220032,0.3188437521457672,0.5141299962997437,0.28211504220962524,0.3218010365962982,1,1,-76.14979553222656,45.81344985961914,8.628867149353027,-83.48780059814453,57.49106979370117,12.879219055175781,0.3885098099708557,0.9134895205497742,0.37691935896873474,0.8785941004753113,1,1,2.9188232421875,3.12091064453125
5622514998,1,1,-71.58924102783203,54.93211364746094,551.7442016601562,-6.682347297668457,62.1633415222168,557.2033081054688,0.682183027267456,0.30504509806632996,0.31814879179000854,0.515103816986084,0.28257375955581665,0.32139989733695984,1,1,-78.67391204833984,48.01993179321289,9.431998252868652,-83.6862564086914,58.06816101074219,13.0892333984375,0.3845229148864746,0.9068960547447205,0.37660592794418335,0.8768696188926697,1,1,2.916961669921875,3.1240234375
5622526101,1,1,-71.58924102783203,54.93211364746094,551.7442016601562,-6.957066059112549,62.0568962097168,557.1251831054688,0.682183027267456,0.30504509806632996,0.31814879179000854,0.5158064365386963,0.28290465474128723,0.3212277889251709,1,1,-78.67391204833984,48.01993179321289,9.431998252868652,-84.22422790527344,58.193756103515625,13.13494873046875,0.3845229148864746,0.9068960547447205,0.37575623393058777,0.8764944672584534,1,1,2.916961669921875,3.120574951171875
5622537204,1,1,-71.856201171875,54.776309967041016,551.5975341796875,-7.210422515869141,61.95693588256836,557.0333862304688,0.682918906211853,0.30552807450294495,0.31789734959602356,0.5164551734924316,0.2832084894180298,0.3210296630859375,1,1,-78.76082611083984,46.62852096557617,8.92556381225586,-83.8231201171875,57.50450897216797,12.884072303771973,0.3843856751918793,0.9110539555549622,0.3763897716999054,0.8785539865493774,1,1,2.9073028564453125,3.118194580078125
5622548308,1,1,-72.3990478515625,54.4625129699707,551.3634033203125,-7.592915058135986,61.811283111572266,556.9259643554688,0.684394896030426,0.3065224289894104,0.317514032125473,0.5174339413642883,0.28366127610206604,0.32079407572746277,1,1,-77.92574310302734,44.76523971557617,8.24735164642334,-84.19346618652344,57.57694625854492,12.910422325134277,0.38570472598075867,0.9166218042373657,0.3758047819137573,0.8783375024795532,1,1,2.9036102294921875,3.11395263671875
5622559411,1,1,-72.3990478515625,54.4625129699707,551.3634033203125,-7.850958347320557,61.705623626708984,556.7125244140625,0.684394896030426,0.3065224289894104,0.317514032125473,0.5180994868278503,0.2839389443397522,0.320353627204895,1,1,-77.92574310302734,44.76523971557617,8.24735164642334,-82.83281707763672,57.198097229003906,12.772513389587402,0.38570472598075867,0.9166218042373657,0.3779539167881012,0.879469633102417,1,1,2.9036102294921875,3.1096954345703125
5622570514,1,1,-72.59468841552734,54.302284240722656,551.0774536132812,-8.054064750671387,61.615962982177734,556.4927978515625,0.6849955320358276,0.3069744110107422,0.3169693648815155,0.5186255574226379,0.28416016697883606,0.3199029564857483,1,1,-77.66586303710938,46.020084381103516,8.704092979431152,-83.18126678466797,56.7959098815918,12.626131057739258,0.386115163564682,0.9128720164299011,0.3774035573005676,0.880671501159668,1,1,2.8945770263671875,3.107086181640625
5622581617,1,1,-72.97940826416016,54.02959442138672,550.6376342773438,-8.358366966247559,61.5041618347168,556.2469482421875,0.6861366033554077,0.3077603578567505,0.31614866852760315,0.5194113850593567,0.28444671630859375,0.31939855217933655,1,1,-78.23226165771484,46.73357391357422,8.963785171508789,-81.6569595336914,55.29087829589844,12.078386306762695,0.3852205276489258,0.9107400178909302,0.37981119751930237,0.8851687908172607,1,1,2.8956451416015625,3.10552978515625
5622592720,1,1,-72.97940826416016,54.02959442138672,550.6376342773438,-8.531636238098145,61.4321403503418,556.0805053710938,0.6861366033554077,0.3077603578567505,0.31614866852760315,0.5198601484298706,0.2846285402774811,0.3190571367740631,1,1,-78.23226165771484,46.73357391357422,8.963785171508789,-81.9329833984375,55.399845123291016,12.118046760559082,0.3852205276489258,0.9107400178909302,0.37937524914741516,0.8848431706428528,1,1,2.8956451416015625,3.10369873046875
5622603823,1,1,-73.10887908935547,53.945308685302734,550.4296264648438,-8.664803504943848,61.370994567871094,555.9242553710938,0.6865414381027222,0.3079792261123657,0.3157558739185333,0.5202063918113708,0.28477737307548523,0.31873729825019836,1,1,-79.53108215332031,44.82518005371094,8.269174575805664,-82.17445373535156,55.91893768310547,12.306968688964844,0.3831690549850464,0.9164426326751709,0.37899383902549744,0.883292019367218,1,1,2.8956756591796875,3.1012115478515625
5622614926,1,1,-73.37101745605469,53.806678771972656,550.1934204101562,-8.848712921142578,61.31048583984375,555.80126953125,0.6872984170913696,0.3083750307559967,0.3153317868709564,0.5206810832023621,0.28493648767471313,0.3184853494167328,1,1,-79.88911437988281,42.30826187133789,7.353087425231934,-81.91375732421875,55.353294372558594,12.101083755493164,0.3826035261154175,0.9239637851715088,0.3794056177139282,0.8849823474884033,1,1,2.874725341796875,3.091156005859375
5622626029,1,1,-73.37101745605469,53.806678771972656,550.1934204101562,-8.95840072631836,61.271629333496094,555.78955078125,0.6872984170913696,0.3083750307559967,0.3153317868709564,0.5209617614746094,0.2850639522075653,0.3184570372104645,1,1,-79.88911437988281,42.30826187133789,7.353087425231934,-82.76080322265625,55.88969802856445,12.296343803405762,0.3826035261154175,0.9239637851715088,0.37806767225265503,0.8833794593811035,1,1,2.874725341796875,3.0914764404296875
5622637133,1,1,-73.46963500976562,53.75410461425781,550.1880493164062,-9.045223236083984,61.24924850463867,555.7973022460938,0.6875547170639038,0.3085534870624542,0.31533703207969666,0.5211832523345947,0.2851426899433136,0.31847020983695984,1,1,-80.32074737548828,43.10346984863281,7.642530918121338,-83.25992584228516,55.37305450439453,12.108304977416992,0.38192176818847656,0.9215875864028931,0.37727928161621094,0.8849232196807861,1,1,2.8746490478515625,3.0844268798828125
5622648236,1,1,-73.65660095214844,53.66254806518555,550.1807250976562,-9.162759780883789,61.2136344909668,555.8115234375,0.6880395412445068,0.3088650107383728,0.31535425782203674,0.5214829444885254,0.2852688431739807,0.3184944987297058,1,1,-81.48184967041016,44.581912994384766,8.180649757385254,-84.1157455444336,56.0264778137207,12.346113204956055,0.38008779287338257,0.9171695709228516,0.37592750787734985,0.8829705715179443,1,1,2.865631103515625,3.077911376953125
5622659339,1,1,-73.65660095214844,53.66254806518555,550.1807250976562,-9.273905754089355,61.2227897644043,555.8536376953125,0.6880395412445068,0.3088650107383728,0.31535425782203674,0.521764874458313,0.28525310754776,0.31858399510383606,1,1,-81.48184967041016,44.581912994384766,8.180649757385254,-83.41236114501953,56.206302642822266,12.411554336547852,0.38008779287338257,0.9171695709228516,0.3770385682582855,0.8824333548545837,1,1,2.865631103515625,3.072540283203125
5622670442,1,1,-73.86550903320312,53.76563262939453,550.2338256835938,-9.466521263122559,61.292781829833984,555.9285888671875,0.6885590553283691,0.3085278868675232,0.31553417444229126,0.522253155708313,0.2850423753261566,0.31875476241111755,1,1,-97.23678588867188,54.362979888916016,11.740647315979004,-94.92121124267578,69.10206604003906,17.10523796081543,0.3552027642726898,0.8879415988922119,0.35886022448539734,0.843897819519043,1,1,2.8764190673828125,3.082122802734375
5622681545,1,1,-74.1598129272461,53.95209884643555,550.091552734375,-9.900148391723633,61.49311065673828,555.2850341796875,0.6893658638000488,0.3078380227088928,0.3153676688671112,0.5233883857727051,0.28411683440208435,0.31753453612327576,1,1,-131.25526428222656,71.17406463623047,17.859365463256836,-126.17671966552734,94.28966522216797,26.272789001464844,0.30147022008895874,0.8377061486244202,0.309491902589798,0.7686315774917603,1,1,2.9385528564453125,3.081207275390625
5622692648,1,1,-74.1598129272461,53.95209884643555,550.091552734375,-10.21342658996582,61.669185638427734,554.8430786132812,0.6893658638000488,0.3078380227088928,0.3153676688671112,0.5242089629173279,0.28334861993789673,0.3167062997817993,1,1,-131.25526428222656,71.17406463623047,17.859365463256836,-148.39712524414062,111.02930450439453,32.36551284790039,0.30147022008895874,0.8377061486244202,0.27439454197883606,0.718609631061554,1,1,2.9385528564453125,3.0817718505859375
5622703751,1,1,-74.43417358398438,54.14144515991211,548.324462890625,-10.370990753173828,61.719242095947266,554.4012451171875,0.6906894445419312,0.3065856397151947,0.311991810798645,0.5246327519416809,0.28300970792770386,0.3158451020717621,1,1,-157.48123168945312,108.48486328125,31.439393997192383,-155.7536163330078,118.72114562988281,35.16511535644531,0.260046124458313,0.7262131571769714,0.26277491450309753,0.6956247091293335,1,1,2.8526763916015625,3.07177734375
5622714854,1,1,-74.71883392333984,54.28005599975586,549.5601806640625,-10.51427936553955,61.842384338378906,555.0755615234375,0.6909910440444946,0.30652812123298645,0.31453245878219604,0.5249666571617126,0.28284549713134766,0.31721776723861694,1,1,-153.98011779785156,107.04779052734375,30.916337966918945,-161.1543731689453,122.89032745361328,36.68256378173828,0.26557621359825134,0.730507493019104,0.2542443573474884,0.6831662654876709,1,1,2.847503662109375,3.07147216796875
5622725958,1,1,-74.71883392333984,54.28005599975586,549.5601806640625,-10.545476913452148,61.87911605834961,555.4657592773438,0.6909910440444946,0.30652812123298645,0.31453245878219604,0.5250274538993835,0.2828683853149414,0.3180026710033417,1,1,-153.98011779785156,107.04779052734375,30.916337966918945,-163.08534240722656,123.042236328125,36.73784637451172,0.26557621359825134,0.730507493019104,0.25119438767433167,0.6827124953269958,1,1,2.847503662109375,3.0688018798828125
