device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter,Reading,text_file,passage_index,font_size,font_name,Author,AI,Label
0.2714231014251709,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.2814204692840576,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.292367935180664,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3033769130706787,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.315256118774414,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3251748085021972,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3364853858947754,1,0,27.11981773376465,114.88836669921876,528.072998046875,,,,0.4242066144943237,0.0941819250583648,0.2822124063968658,,,,1,0,-152.72279357910156,397.5347595214844,136.6449432373047,,,,0.2471673637628555,-0.1941037327051162,,,1,0,2.755462646484375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3474118709564209,1,0,27.11981773376465,114.88836669921876,528.072998046875,,,,0.4242066144943237,0.0941819250583648,0.2822124063968658,,,,1,0,-152.72279357910156,397.5347595214844,136.6449432373047,,,,0.2471673637628555,-0.1941037327051162,,,1,0,2.755462646484375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3582937717437744,1,0,27.11981773376465,114.88836669921876,528.072998046875,,,,0.4242066144943237,0.0941819250583648,0.2822124063968658,,,,1,0,-152.72279357910156,397.5347595214844,136.6449432373047,,,,0.2471673637628555,-0.1941037327051162,,,1,0,2.755462646484375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3697795867919922,1,0,27.23898696899414,115.03890228271484,528.043701171875,,,,0.4238775670528412,0.0936214625835418,0.2822312116622925,,,,1,0,-143.39857482910156,392.7701416015625,134.91073608398438,,,,0.2626274824142456,-0.179157868027687,,,1,0,2.753402709960937,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3810434341430664,1,0,27.23898696899414,115.03890228271484,528.043701171875,,,,0.4238775670528412,0.0936214625835418,0.2822312116622925,,,,1,0,-143.39857482910156,392.7701416015625,134.91073608398438,,,,0.2626274824142456,-0.179157868027687,,,1,0,2.753402709960937,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.3915870189666748,1,0,27.23898696899414,115.03890228271484,528.043701171875,,,,0.4238775670528412,0.0936214625835418,0.2822312116622925,,,,1,0,-143.39857482910156,392.7701416015625,134.91073608398438,,,,0.2626274824142456,-0.179157868027687,,,1,0,2.753402709960937,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4032433032989502,1,0,27.482982635498047,115.23841857910156,527.9971923828125,,,,0.4232078790664673,0.0928752273321151,0.2822499871253967,,,,1,0,-152.9532928466797,388.3006286621094,133.2840118408203,,,,0.2467851936817169,-0.1651379019021988,,,1,0,2.741546630859375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4144418239593506,1,0,27.48139190673828,115.25587463378906,527.994384765625,,,,0.4232114255428314,0.0928102657198906,0.2822517156600952,,,,1,0,-150.36770629882812,387.8895568847656,133.13438415527344,,,,0.2510722279548645,-0.163848340511322,,,1,0,2.7371368408203125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4245035648345947,1,0,27.48139190673828,115.25587463378906,527.994384765625,,,,0.4232114255428314,0.0928102657198906,0.2822517156600952,,,,1,0,-150.36770629882812,387.8895568847656,133.13438415527344,,,,0.2510722279548645,-0.163848340511322,,,1,0,2.7371368408203125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4359235763549804,1,0,27.47767639160156,115.29674530029295,527.98779296875,,,,0.4232197105884552,0.0926579907536506,0.2822559773921966,,,,1,0,-144.3156280517578,386.9272766113281,132.78414916992188,,,,0.261106938123703,-0.1608299016952514,,,1,0,2.726837158203125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4472670555114746,1,0,27.68366813659668,115.18515014648438,527.99609375,,,,0.4226667284965515,0.0930721759796142,0.2822456061840057,,,,1,0,-143.58465576171875,385.79974365234375,132.3737335205078,,,,0.2623189091682434,-0.1572930812835693,,,1,0,2.720550537109375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4578728675842285,1,0,27.68366813659668,115.18515014648438,527.99609375,,,,0.4226667284965515,0.0930721759796142,0.2822456061840057,,,,1,0,-143.58465576171875,385.79974365234375,132.3737335205078,,,,0.2623189091682434,-0.1572930812835693,,,1,0,2.720550537109375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4693388938903808,1,0,27.68366813659668,115.18515014648438,527.99609375,,,,0.4226667284965515,0.0930721759796142,0.2822456061840057,,,,1,0,-143.58465576171875,385.79974365234375,132.3737335205078,,,,0.2623189091682434,-0.1572930812835693,,,1,0,2.720550537109375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4803307056427002,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.4903209209442138,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5028369426727295,1,0,29.09485244750977,114.71266174316406,528.02685546875,,,,0.4188689291477203,0.0948387756943702,0.2822529375553131,,,,1,0,-67.01376342773438,362.0265502929688,123.72100067138672,,,,0.3892779648303985,-0.08272036164999,,,1,0,2.7845458984375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5143203735351562,1,0,29.341472625732425,114.68746185302734,528.0197143554688,,,,0.4182021915912628,0.094931423664093,0.2822549939155578,,,,1,0,-54.75151824951172,364.9170837402344,124.77306365966795,,,,0.4096094965934753,-0.0917875096201896,,,1,0,2.77862548828125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5244214534759521,1,0,29.341472625732425,114.68746185302734,528.0197143554688,,,,0.4182021915912628,0.094931423664093,0.2822549939155578,,,,1,0,-54.75151824951172,364.9170837402344,124.77306365966795,,,,0.4096094965934753,-0.0917875096201896,,,1,0,2.77862548828125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5363051891326904,1,0,30.52219581604004,114.58271026611328,527.9983520507812,,,,0.4150117337703705,0.0953279957175254,0.2822994291782379,,,,1,0,-0.0731007531285286,364.8491821289063,124.74835205078124,,,,0.5002694725990295,-0.0915745869278907,,,1,0,2.757354736328125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5475099086761475,1,0,30.834190368652344,114.57171630859376,527.9927978515625,,,,0.4141683578491211,0.0953728631138801,0.2823194563388824,,,,1,0,12.642142295837402,362.8461608886719,124.01931762695312,,,,0.5213520526885986,-0.0852914080023765,,,1,0,2.74847412109375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5577318668365479,1,0,30.834190368652344,114.57171630859376,527.9927978515625,,,,0.4141683578491211,0.0953728631138801,0.2823194563388824,,,,1,0,12.642142295837402,362.8461608886719,124.01931762695312,,,,0.5213520526885986,-0.0852914080023765,,,1,0,2.74847412109375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5691683292388916,1,0,31.050050735473636,114.5564956665039,527.9786376953125,,,,0.4135832488536834,0.0954232215881347,0.2823099493980407,,,,1,0,12.73395824432373,366.0050964355469,125.16908264160156,,,,0.521504282951355,-0.0952005013823509,,,1,0,2.751983642578125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5810654163360596,1,0,31.139936447143555,114.55816650390624,527.9712524414062,,,,0.4133392572402954,0.0954142436385154,0.2823066413402557,,,,1,0,13.77316951751709,367.0396728515625,125.54562377929688,,,,0.5232273936271667,-0.0984456986188888,,,1,0,2.7506866455078125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.5913515090942383,1,0,31.139936447143555,114.55816650390624,527.9712524414062,,,,0.4133392572402954,0.0954142436385154,0.2823066413402557,,,,1,0,13.77316951751709,367.0396728515625,125.54562377929688,,,,0.5232273936271667,-0.0984456986188888,,,1,0,2.7506866455078125,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6028320789337158,1,0,31.254905700683597,114.6047592163086,527.9608764648438,,,,0.4130260944366455,0.0952422246336937,0.2823193371295929,,,,1,0,12.949624061584473,367.0054626464844,125.53316497802734,,,,0.5218618512153625,-0.0983384624123573,,,1,0,2.74359130859375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6147408485412598,1,0,31.306785583496094,114.623779296875,527.9569702148438,,,,0.4128849506378174,0.0951723605394363,0.282325804233551,,,,1,0,12.78066349029541,366.5869445800781,125.38082885742188,,,,0.521581768989563,-0.0970256626605987,,,1,0,2.7441864013671875,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6247239112854004,1,0,31.306785583496094,114.623779296875,527.9569702148438,,,,0.4128849506378174,0.0951723605394363,0.282325804233551,,,,1,0,12.78066349029541,366.5869445800781,125.38082885742188,,,,0.521581768989563,-0.0970256626605987,,,1,0,2.7441864013671875,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6363248825073242,1,0,31.443302154541016,114.58255004882812,527.9658203125,,,,0.4125184416770935,0.0953317359089851,0.2823414206504822,,,,1,0,14.703695297241213,368.034423828125,125.90768432617188,,,,0.5247702598571777,-0.1015661358833313,,,1,0,2.7422027587890625,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6477420330047607,1,0,31.53275680541992,114.55067443847656,527.970458984375,,,,0.4122782051563263,0.0954527705907821,0.2823474109172821,,,,1,0,14.939106941223145,368.1880798339844,125.963623046875,,,,0.525160551071167,-0.1020481884479522,,,1,0,2.7385711669921875,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.658130407333374,1,0,31.53275680541992,114.55067443847656,527.970458984375,,,,0.4122782051563263,0.0954527705907821,0.2823474109172821,,,,1,0,14.939106941223145,368.1880798339844,125.963623046875,,,,0.525160551071167,-0.1020481884479522,,,1,0,2.7385711669921875,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6691384315490723,1,0,31.803640365600582,114.40483856201172,527.9922485351562,,,,0.4115529954433441,0.0960024893283844,0.2823598682880401,,,,1,0,15.23423671722412,367.06842041015625,125.55612182617188,,,,0.5256498456001282,-0.0985360145568847,,,1,0,2.732757568359375,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6804168224334717,1,0,31.93265914916992,114.32027435302734,528.0059204101562,,,,0.4112084507942199,0.096321165561676,0.2823660969734192,,,,1,0,15.187527656555176,367.3057861328125,125.64251708984376,,,,0.5255724191665649,-0.0992807000875473,,,1,0,2.735458374023437,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.6913464069366455,1,0,31.93265914916992,114.32027435302734,528.0059204101562,,,,0.4112084507942199,0.096321165561676,0.2823660969734192,,,,1,0,15.187527656555176,367.3057861328125,125.64251708984376,,,,0.5255724191665649,-0.0992807000875473,,,1,0,2.735458374023437,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.7029991149902344,1,0,32.20890808105469,114.1417999267578,528.03466796875,,,,0.4104706645011902,0.0969937518239021,0.2823795080184936,,,,1,0,13.192205429077148,367.2408142089844,125.61882781982422,,,,0.5222641229629517,-0.0990767553448677,,,1,0,2.733749389648437,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.7145223617553711,1,0,32.31262969970703,114.07865142822266,528.0452880859375,,,,0.4101935625076294,0.097232237458229,0.2823859751224518,,,,1,0,13.295469284057615,367.2800903320313,125.63311767578124,,,,0.5224353075027466,-0.0991998165845871,,,1,0,2.73199462890625,,True,AI_HC_P05_text.txt,5.0,20.0,Arial,HC,False,Immersive
0.7245104312896729,1,0,32.31262969970703,114.07865142822266,528.0452880859375,,,,0.4101935625076294,0.097232237458229,0.2823859751224518,,,,1,0,13.295469284057615,367.2800903320313,125.63311767578124,,,,0.5224353075027466,-0.0991998165845871,,,1,0,2.73199462890625,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.7363138198852539,1,0,32.46187210083008,114.07962799072266,528.04248046875,,,,0.4097899794578552,0.0972311720252037,0.2823987901210785,,,,1,0,13.473435401916504,366.1998901367188,125.23998260498048,,,,0.5227304100990295,-0.0958115011453628,,,1,0,2.7349853515625,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.747359037399292,1,0,32.52015686035156,114.0932846069336,528.0390014648438,,,,0.4096316993236542,0.0971811562776565,0.2824047803878784,,,,1,0,13.452845573425291,366.4896545410156,125.34545135498048,,,,0.5226961970329285,-0.0967204347252845,,,1,0,2.7312774658203125,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.7579119205474854,1,0,32.52015686035156,114.0932846069336,528.0390014648438,,,,0.4096316993236542,0.0971811562776565,0.2824047803878784,,,,1,0,13.452845573425291,366.4896545410156,125.34545135498048,,,,0.5226961970329285,-0.0967204347252845,,,1,0,2.7312774658203125,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.7692675590515137,1,0,32.58547592163086,114.1898422241211,528.0211791992188,,,,0.4094503819942474,0.0968222320079803,0.2824185788631439,,,,1,0,13.09778118133545,365.1974182128906,124.87511444091795,,,,0.5221075415611267,-0.0926669239997863,,,1,0,2.724227905273437,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.7806899547576904,1,0,32.60399627685547,114.23279571533205,528.0139770507812,,,,0.4093983173370361,0.0966627672314643,0.2824249267578125,,,,1,0,12.782374382019045,364.4835205078125,124.6152801513672,,,,0.5215845704078674,-0.0904275327920913,,,1,0,2.722503662109375,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.791344165802002,1,0,32.60399627685547,114.23279571533205,528.0139770507812,,,,0.4093983173370361,0.0966627672314643,0.2824249267578125,,,,1,0,12.782374382019045,364.4835205078125,124.6152801513672,,,,0.5215845704078674,-0.0904275327920913,,,1,0,2.722503662109375,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.802941083908081,1,0,32.61600112915039,114.31095123291016,528.0028686523438,,,,0.4093624055385589,0.0963734462857246,0.2824377417564392,,,,1,0,13.540733337402344,364.1759033203125,124.50331115722656,,,,0.5228420495986938,-0.0894625782966613,,,1,0,2.71429443359375,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.8143219947814941,1,0,32.62202453613281,114.3442611694336,527.9977416992188,,,,0.4093446135520935,0.0962498635053634,0.2824425101280212,,,,1,0,14.005560874938965,363.5094909667969,124.26075744628906,,,,0.5236127972602844,-0.087372176349163,,,1,0,2.712310791015625,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.8246257305145264,1,0,32.62202453613281,114.3442611694336,527.9977416992188,,,,0.4093446135520935,0.0962498635053634,0.2824425101280212,,,,1,0,14.005560874938965,363.5094909667969,124.26075744628906,,,,0.5236127972602844,-0.087372176349163,,,1,0,2.712310791015625,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.835904598236084,1,0,32.628746032714844,114.33785247802734,528.0057373046875,,,,0.4093279838562011,0.0962793454527854,0.2824561893939972,,,,1,0,14.361515998840332,363.0550842285156,124.09534454345705,,,,0.5242029428482056,-0.0859466791152954,,,1,0,2.7158660888671875,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.8474435806274414,1,0,32.63174819946289,114.31375885009766,528.0142822265625,,,,0.4093218147754669,0.0963727235794067,0.282463014125824,,,,1,0,14.260717391967772,363.6352233886719,124.30650329589844,,,,0.5240358114242554,-0.0877665355801582,,,1,0,2.712142944335937,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.8576500415802002,1,0,32.63174819946289,114.31375885009766,528.0142822265625,,,,0.4093218147754669,0.0963727235794067,0.282463014125824,,,,1,0,14.260717391967772,363.6352233886719,124.30650329589844,,,,0.5240358114242554,-0.0877665355801582,,,1,0,2.712142944335937,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.8698139190673828,1,0,32.68955612182617,114.18231964111328,528.0652465820312,,,,0.4091769456863403,0.0968866199254989,0.2825139164924621,,,,1,0,13.08869743347168,364.7092590332031,124.69741821289062,,,,0.5220924615859985,-0.0911356061697006,,,1,0,2.714462280273437,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
0.8811671733856201,1,0,32.7121467590332,114.12173461914062,528.0885009765625,,,,0.4091211557388305,0.0971231684088707,0.282536506652832,,,,1,0,13.924604415893556,363.9299926757813,124.41378784179688,,,,0.5234785079956055,-0.0886911749839782,,,1,0,2.7168426513671875,,False,AI_HC_P05_MCQ.txt,5.0,20.0,Arial,HC,False,Immersive
