device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter,Reading,text_file,passage_index,font_size,font_name,Author,AI
0.2760674953460693,1,1,-125.93160247802734,108.90161895751952,512.7296752929688,-68.57583618164062,130.9528350830078,528.8977661132812,0.8483150005340576,0.09914181381464,0.2781652808189392,0.6821772456169128,0.0341740064322948,0.2983336150646209,1,1,-18.501930236816406,286.1835021972656,96.1164321899414,-12.749743461608888,305.555908203125,103.16735076904295,0.4697133898735046,0.1551864892244339,0.4792509078979492,0.0944186523556709,1,1,3.190048217773437,3.2625885009765625,False,start.txt,0,20,Arial,Start Page,False
0.2852866649627685,1,1,-125.52162170410156,108.94803619384766,512.5813598632812,-68.020263671875,130.8009796142578,528.6532592773438,0.8472710251808167,0.098864771425724,0.2777105569839477,0.6807644367218018,0.0345184579491615,0.2976519763469696,1,1,-18.534143447875977,285.51226806640625,95.87208557128906,-11.92324447631836,306.078369140625,103.35753631591795,0.4696599841117859,0.1572920531034469,0.4806212484836578,0.0927797481417656,1,1,3.1865997314453125,3.260833740234375,False,start.txt,0,20,Arial,Start Page,False
0.2951092720031738,1,1,-125.52162170410156,108.94803619384766,512.5813598632812,-68.020263671875,130.8009796142578,528.6532592773438,0.8472710251808167,0.098864771425724,0.2777105569839477,0.6807644367218018,0.0345184579491615,0.2976519763469696,1,1,-18.534143447875977,285.51226806640625,95.87208557128906,-11.92324447631836,306.078369140625,103.35753631591795,0.4696599841117859,0.1572920531034469,0.4806212484836578,0.0927797481417656,1,1,3.1865997314453125,3.260833740234375,False,start.txt,0,20,Arial,Start Page,False
0.3076229095458984,1,1,-125.36798858642578,108.97483825683594,512.53662109375,-67.88855743408203,130.77389526367188,528.6009521484375,0.8468720316886902,0.0987346619367599,0.2775647044181824,0.6804271936416626,0.0345731824636459,0.2975056171417236,1,1,-18.382213592529297,286.0054931640625,96.05159759521484,-11.21394157409668,305.6242370605469,103.1922378540039,0.4699118733406067,0.1557449102401733,0.481797307729721,0.0942042768001556,1,1,3.1728973388671875,3.274032592773437,False,start.txt,0,20,Arial,Start Page,False
0.3186240196228027,1,1,-125.05430603027344,109.01364135742188,512.2854614257812,-67.47016143798828,130.6676788330078,528.2430419921875,0.8461654782295227,0.0984006002545356,0.2769567966461181,0.6794208884239197,0.0346484072506427,0.2966621220111847,1,1,-17.991477966308594,286.0099792480469,96.05323791503906,-11.43698501586914,305.0493469238281,102.98302459716795,0.4705597758293152,0.1557308137416839,0.4814274609088897,0.0960074588656425,1,1,3.178375244140625,3.2686309814453125,False,start.txt,0,20,Arial,Start Page,False
0.3278448581695556,1,1,-125.05430603027344,109.01364135742188,512.2854614257812,-67.47016143798828,130.6676788330078,528.2430419921875,0.8461654782295227,0.0984006002545356,0.2769567966461181,0.6794208884239197,0.0346484072506427,0.2966621220111847,1,1,-17.991477966308594,286.0099792480469,96.05323791503906,-11.43698501586914,305.0493469238281,102.98302459716795,0.4705597758293152,0.1557308137416839,0.4814274609088897,0.0960074588656425,1,1,3.178375244140625,3.2686309814453125,False,start.txt,0,20,Arial,Start Page,False
0.3414430618286133,1,1,-124.95545959472656,109.06071472167967,512.2160034179688,-67.37693786621094,130.66207885742188,528.1743774414062,0.8459352254867554,0.0981736332178115,0.276797741651535,0.679192304611206,0.034610167145729,0.296504259109497,1,1,-17.916467666625977,286.04315185546875,96.06531524658205,-12.42579460144043,305.8861694335937,103.28759765625,0.4706841111183166,0.1556267440319061,0.4797879755496979,0.0933825224637985,1,1,3.1865386962890625,3.2536163330078125,False,start.txt,0,20,Arial,Start Page,False
0.3518209457397461,1,1,-124.7909927368164,109.18875885009766,512.1702270507812,-67.12895202636719,130.68984985351562,528.0720825195312,0.8455036282539368,0.097667172551155,0.276686280965805,0.6785557866096497,0.0344266854226589,0.2962595224380493,1,1,-18.20265007019043,285.6102600097656,95.90775299072266,-11.50393772125244,305.7341003417969,103.23220825195312,0.4702096283435821,0.1569846421480178,0.481316477060318,0.0938596501946449,1,1,3.18182373046875,3.2632293701171875,False,start.txt,0,20,Arial,Start Page,False
0.3617324829101562,1,1,-124.7909927368164,109.18875885009766,512.1702270507812,-67.12895202636719,130.68984985351562,528.0720825195312,0.8455036282539368,0.097667172551155,0.276686280965805,0.6785557866096497,0.0344266854226589,0.2962595224380493,1,1,-18.20265007019043,285.6102600097656,95.90775299072266,-11.50393772125244,305.7341003417969,103.23220825195312,0.4702096283435821,0.1569846421480178,0.481316477060318,0.0938596501946449,1,1,3.18182373046875,3.2632293701171875,False,start.txt,0,20,Arial,Start Page,False
0.3751952648162842,1,1,-124.71188354492188,109.22750854492188,512.106689453125,-67.06658935546875,130.69247436523438,528.0096435546875,0.8453245759010315,0.0974750891327858,0.2765444219112396,0.678408145904541,0.0343633592128753,0.2961252331733703,1,1,-18.48160743713379,286.0080871582031,96.05254364013672,-11.121479034423828,305.05279541015625,102.98423767089844,0.4697470963001251,0.1557367593050003,0.4819506108760834,0.0959968268871307,1,1,3.1747283935546875,3.2716217041015625,False,start.txt,0,20,Arial,Start Page,False
0.3853251934051513,1,1,-124.59725189208984,109.29086303710938,512.0333251953125,-66.86673736572266,130.6905059814453,527.8867797851562,0.845052182674408,0.0971848592162132,0.2763774394989013,0.6779091358184814,0.0342668779194355,0.2958386242389679,1,1,-18.666772842407227,286.2807006835937,96.15178680419922,-11.657466888427734,304.13116455078125,102.64878845214844,0.4694400727748871,0.1548816263675689,0.4810619056224823,0.0988878235220909,1,1,3.1832733154296875,3.277816772460937,False,start.txt,0,20,Arial,Start Page,False
0.3949868679046631,1,1,-124.59725189208984,109.29086303710938,512.0333251953125,-66.86673736572266,130.6905059814453,527.8867797851562,0.845052182674408,0.0971848592162132,0.2763774394989013,0.6779091358184814,0.0342668779194355,0.2958386242389679,1,1,-18.666772842407227,286.2807006835937,96.15178680419922,-11.657466888427734,304.13116455078125,102.64878845214844,0.4694400727748871,0.1548816263675689,0.4810619056224823,0.0988878235220909,1,1,3.1832733154296875,3.277816772460937,False,start.txt,0,20,Arial,Start Page,False
0.4082903861999511,1,1,-124.55107879638672,109.31151580810548,511.9847717285156,-66.81517028808594,130.68487548828125,527.8416748046875,0.8449554443359375,0.0970707610249519,0.2762720882892608,0.6777849793434143,0.0342484153807163,0.2957365810871124,1,1,-18.403696060180664,285.042724609375,95.70123291015624,-12.3352632522583,304.5600891113281,102.8049087524414,0.4698762893676758,0.1587648689746856,0.4799381196498871,0.0975423455238342,1,1,3.189666748046875,3.269882202148437,False,start.txt,0,20,Arial,Start Page,False
0.4182634353637695,1,1,-124.46239471435548,109.36673736572266,511.90863037109375,-66.66671752929688,130.69166564941406,527.7154541015625,0.8447574377059937,0.0968076288700103,0.2761085331439972,0.6774256229400635,0.0341156385838985,0.2954603135585785,1,1,-18.380495071411133,284.9977722167969,95.68488311767578,-11.635946273803713,304.6827392578125,102.84953308105467,0.4699147641658783,0.1589058935642242,0.4810976386070251,0.0971577167510986,1,1,3.184417724609375,3.2687225341796875,False,start.txt,0,20,Arial,Start Page,False
0.4282329082489013,1,1,-124.46239471435548,109.36673736572266,511.90863037109375,-66.66671752929688,130.69166564941406,527.7154541015625,0.8447574377059937,0.0968076288700103,0.2761085331439972,0.6774256229400635,0.0341156385838985,0.2954603135585785,1,1,-18.380495071411133,284.9977722167969,95.68488311767578,-11.635946273803713,304.6827392578125,102.84953308105467,0.4699147641658783,0.1589058935642242,0.4810976386070251,0.0971577167510986,1,1,3.184417724609375,3.2687225341796875,False,start.txt,0,20,Arial,Start Page,False
0.4411981105804443,1,1,-124.42789459228516,109.38285064697266,511.8772888183594,-66.63011169433594,130.68594360351562,527.6873168945312,0.8446819186210632,0.096723735332489,0.2760395407676697,0.6773361563682556,0.0341122150421142,0.2953945398330688,1,1,-18.45980262756348,286.1086120605469,96.08917999267578,-11.062800407409668,304.32135009765625,102.71800994873048,0.4697832763195038,0.1554214656352996,0.4820479154586792,0.0982912331819534,1,1,3.1846466064453125,3.283966064453125,False,start.txt,0,20,Arial,Start Page,False
0.4511973857879638,1,1,-124.38380432128906,109.4083480834961,511.8536987304688,-66.526123046875,130.6720428466797,527.6387329101562,0.8445738554000854,0.0966115891933441,0.2759846150875091,0.6770713925361633,0.0341220423579216,0.2952689230442047,1,1,-17.838579177856445,286.45623779296875,96.2156753540039,-11.174633979797363,304.5279235839844,102.79322814941406,0.4708133041858673,0.1543310433626175,0.4818624556064605,0.09764314442873,1,1,3.190032958984375,3.2810821533203125,False,start.txt,0,20,Arial,Start Page,False
0.4611732959747314,1,1,-124.38380432128906,109.4083480834961,511.8536987304688,-66.526123046875,130.6720428466797,527.6387329101562,0.8445738554000854,0.0966115891933441,0.2759846150875091,0.6770713925361633,0.0341220423579216,0.2952689230442047,1,1,-17.838579177856445,286.45623779296875,96.2156753540039,-11.174633979797363,304.5279235839844,102.79322814941406,0.4708133041858673,0.1543310433626175,0.4818624556064605,0.09764314442873,1,1,3.190032958984375,3.2810821533203125,False,start.txt,0,20,Arial,Start Page,False
0.4748222827911377,1,1,-124.37096405029295,109.42585754394533,511.84417724609375,-66.50201416015625,130.6696319580078,527.6264038085938,0.8445439338684082,0.0965393781661987,0.2759676575660705,0.6770103573799133,0.0341203808784484,0.2952382862567901,1,1,-17.747346878051758,285.4733581542969,95.8579330444336,-11.136604309082031,305.0407409667969,102.97987365722656,0.4709645211696625,0.1574141234159469,0.4819255471229553,0.0960344970226287,1,1,3.20281982421875,3.2703399658203125,False,start.txt,0,20,Arial,Start Page,False
0.4851789474487304,1,1,-124.33942413330078,109.47248077392578,511.8390197753906,-66.42942810058594,130.6829071044922,527.6019897460938,0.8444580435752869,0.0963631123304367,0.2759622931480407,0.676821768283844,0.0340530015528202,0.295179933309555,1,1,-17.78647232055664,285.3427124023437,95.81040954589844,-11.49750518798828,306.32244873046875,103.44638061523438,0.4708996713161468,0.1578239649534225,0.4813271462917328,0.0920140445232391,1,1,3.20709228515625,3.27484130859375,False,start.txt,0,20,Arial,Start Page,False
0.4947724342346191,1,1,-124.33942413330078,109.47248077392578,511.8390197753906,-66.42942810058594,130.6829071044922,527.6019897460938,0.8444580435752869,0.0963631123304367,0.2759622931480407,0.676821768283844,0.0340530015528202,0.295179933309555,1,1,-17.78647232055664,285.3427124023437,95.81040954589844,-11.49750518798828,306.32244873046875,103.44638061523438,0.4708996713161468,0.1578239649534225,0.4813271462917328,0.0920140445232391,1,1,3.20709228515625,3.27484130859375,False,start.txt,0,20,Arial,Start Page,False
0.5078651905059814,1,1,-124.32068634033205,109.4874038696289,511.7989196777344,-66.41043853759766,130.6970672607422,527.5653686523438,0.8444322347640991,0.0962760522961616,0.275883287191391,0.6767823100090027,0.0339699275791645,0.2951114475727081,1,1,-17.943513870239258,286.1674194335937,96.11056518554688,-11.72456169128418,306.1320495605469,103.37708282470705,0.4706393182277679,0.155237078666687,0.480950653553009,0.0926112085580825,1,1,3.19036865234375,3.2779541015625,False,start.txt,0,20,Arial,Start Page,False
0.5186538696289062,1,1,-124.2956314086914,109.4984359741211,511.6613464355469,-66.36792755126953,130.70733642578125,527.392578125,0.8444545269012451,0.0961254388093948,0.2756145000457763,0.6767248511314392,0.0337794721126556,0.2947730720043182,1,1,-17.91956329345703,286.6747436523437,96.2951889038086,-11.882246017456056,305.60723876953125,103.18603515625,0.4706790447235107,0.1536457389593124,0.4806892275810241,0.0942576080560684,1,1,3.19158935546875,3.285247802734375,False,start.txt,0,20,Arial,Start Page,False
0.5281445980072021,1,1,-124.2956314086914,109.4984359741211,511.6613464355469,-66.36792755126953,130.70733642578125,527.392578125,0.8444545269012451,0.0961254388093948,0.2756145000457763,0.6767248511314392,0.0337794721126556,0.2947730720043182,1,1,-17.91956329345703,286.6747436523437,96.2951889038086,-11.882246017456056,305.60723876953125,103.18603515625,0.4706790447235107,0.1536457389593124,0.4806892275810241,0.0942576080560684,1,1,3.19158935546875,3.285247802734375,False,start.txt,0,20,Arial,Start Page,False
0.5411369800567627,1,1,-124.31867218017578,109.50928497314452,511.6530456542969,-66.38414001464844,130.71942138671875,527.4078369140625,0.8445242643356323,0.0960777848958969,0.2756137549877167,0.6767632961273193,0.0337490811944007,0.294812262058258,1,1,-17.685686111450195,285.0574951171875,95.70657348632812,-11.76362133026123,305.31854248046875,103.0809555053711,0.471066802740097,0.1587187349796295,0.4808859527111053,0.0951632708311081,1,1,3.197235107421875,3.2802276611328125,False,start.txt,0,20,Arial,Start Page,False
