device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter,Reading,text_file,passage_index,font_size,font_name,Author,AI
0.2771303653717041,1,1,-38.15486145019531,79.10557556152344,637.4674072265625,22.280363082885746,60.069732666015625,635.8895263671875,0.5829864144325256,0.2587885558605194,0.486978143453598,0.4483749866485595,0.3150103092193603,0.4782178997993469,1,1,182.62155151367188,-284.8601989746094,-111.7265167236328,143.83554077148438,-344.69805908203125,-133.50563049316406,0.7972412705421448,1.9016176462173464,0.7359785437583923,2.0804266929626465,1,1,2.4928436279296875,2.3893585205078125,False,start.txt,0,20,Arial,Start Page,False
0.2874140739440918,1,0,-37.96015548706055,79.45893096923828,637.8896484375,,,,0.5824961066246033,0.2578970491886139,0.4878787696361542,,,,1,0,151.37261962890625,-219.80416870117188,-88.048095703125,,,,0.7478833794593811,1.7072155475616455,,,1,0,2.4711151123046875,,False,start.txt,0,20,Arial,Start Page,False
0.2987778186798095,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,False,start.txt,0,20,Arial,Start Page,False
0.3092670440673828,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,False,start.txt,0,20,Arial,Start Page,False
0.320793867111206,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,False,start.txt,0,20,Arial,Start Page,False
0.3318331241607666,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,0,0,,,False,start.txt,0,20,Arial,Start Page,False
0.3432986736297607,1,0,-41.59158706665039,85.06354522705078,637.066162109375,,,,0.5906697511672974,0.2409479320049286,0.4881287813186645,,,,1,0,-13.567987442016602,248.44113159179688,82.37933349609375,,,,0.4873583316802978,0.3079918622970581,,,1,0,2.5755615234375,,False,start.txt,0,20,Arial,Start Page,False
0.354433536529541,1,0,-42.02192306518555,85.29341125488281,637.0167236328125,,,,0.5916342735290527,0.2402449250221252,0.4881477057933807,,,,1,0,-18.605234146118164,258.1981201171875,85.93058013916016,,,,0.4794020056724548,0.2788358032703399,,,1,0,2.571533203125,,False,start.txt,0,20,Arial,Start Page,False
0.3662793636322021,1,0,-42.56112289428711,85.58686828613281,636.9547119140625,,,,0.5928429961204529,0.2393477261066436,0.4881736934185028,,,,1,0,-21.31925201416016,263.3046875,87.78919982910156,,,,0.4751151800155639,0.2635762691497803,,,1,0,2.59918212890625,,False,start.txt,0,20,Arial,Start Page,False
0.3770210742950439,1,1,-44.17795944213867,86.40666198730469,636.82568359375,17.187240600585938,68.65472412109375,635.7611694335938,0.5964602828025818,0.2368580549955368,0.4883551001548767,0.4597140550613403,0.2894101142883301,0.4793765842914581,1,1,-30.812314987182617,275.781494140625,92.3303680419922,-36.25436019897461,255.57522583007807,84.97591400146484,0.4601207375526428,0.2262926697731018,0.4515250027179718,0.2866736650466919,1,1,2.63153076171875,2.6606597900390625,False,start.txt,0,20,Arial,Start Page,False
