device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter,text_file,font_size,font_name,Author,AI
0.2710943222045898,0,1,,,,-104.78870391845705,-36.64344024658203,744.354736328125,,,,0.7018577456474304,0.5990878343582153,0.7051743268966675,0,1,,,,13.177696228027344,250.3363342285156,83.0690689086914,,,0.5222400426864624,0.2676331996917724,0,1,,3.3598785400390625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.2798810005187988,0,1,,,,-104.80826568603516,-36.62826156616211,743.3079833984375,,,,0.7021798491477966,0.599177896976471,0.7031076550483704,0,1,,,,14.225944519042969,247.4825592041016,82.0304183959961,,,0.5239781737327576,0.2765850126743316,0,1,,3.360702514648437,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.2908384799957275,0,1,,,,-104.81754302978516,-36.62598037719727,743.24755859375,,,,0.7022141218185425,0.5991793870925903,0.7029904723167419,0,1,,,,17.0767879486084,240.392578125,79.44985961914062,,,0.5287051200866699,0.2988251447677612,0,1,,3.3913116455078125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3022220134735107,0,1,,,,-104.83126831054688,-36.632415771484375,743.1566162109375,,,,0.7022654414176941,0.5992068648338318,0.702815055847168,0,1,,,,17.298795700073242,237.5313415527344,78.40845489501953,,,0.529073178768158,0.30780029296875,0,1,,3.4037322998046875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.313007116317749,0,1,,,,-104.88451385498048,-36.691707611083984,743.1856079101562,,,,0.7023611068725586,0.5993545055389404,0.702893078327179,0,1,,,,15.347442626953123,234.9661102294922,77.47476196289062,,,0.5258376598358154,0.3158470392227173,0,1,,3.4009246826171875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3244869709014892,0,1,,,,-104.90172576904295,-36.71918869018555,743.3294677734375,,,,0.7023555636405945,0.5994069576263428,0.7031850814819336,0,1,,,,14.04712963104248,235.5343780517578,77.6816177368164,,,0.5236815810203552,0.3140644133090973,0,1,,3.4042510986328125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3356616497039795,0,1,,,,-104.8992691040039,-36.74302291870117,743.4456787109375,,,,0.7023195624351501,0.5994536876678467,0.7034167647361755,0,1,,,,14.074257850646973,238.5247344970703,78.77002716064453,,,0.5237265825271606,0.3046841919422149,0,1,,3.395355224609375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3470900058746338,0,1,,,,-104.84474182128906,-36.82205581665039,743.9642333984375,,,,0.7020747661590576,0.5995931625366211,0.7044348120689392,0,1,,,,13.955048561096191,240.00621032714844,79.30924224853516,,,0.5235289335250854,0.3000370264053345,0,1,,3.40478515625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3586721420288086,0,1,,,,-104.8061981201172,-36.8287467956543,744.029541015625,,,,0.7019829750061035,0.599602997303009,0.7045539617538452,0,1,,,,13.931387901306152,241.21519470214844,79.749267578125,,,0.5234897136688232,0.2962445914745331,0,1,,3.400177001953125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3699448108673095,0,1,,,,-104.77477264404295,-36.82839584350586,744.0955200195312,,,,0.7019045352935791,0.5995944738388062,0.7046756744384766,0,1,,,,14.175420761108398,239.08177185058597,78.97277069091797,,,0.5238943099975586,0.3029367923736572,0,1,,3.4181365966796875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3804609775543213,0,1,,,,-104.65177917480467,-36.79564666748047,744.2960815429688,,,,0.7016128897666931,0.5994880199432373,0.7050350308418274,0,1,,,,15.180193901062012,238.7478485107422,78.8512191772461,,,0.5255602598190308,0.3039841949939728,0,1,,3.414642333984375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.3910305500030517,0,1,,,,-104.62403106689452,-36.77678680419922,744.2648315429688,,,,0.7015677094459534,0.5994440317153931,0.7049636244773865,0,1,,,,15.179335594177246,239.27911376953125,79.04459381103516,,,0.5255588889122009,0.3023177087306976,0,1,,3.40399169921875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4021739959716797,0,1,,,,-104.62808227539062,-36.75931930541992,744.3278198242188,,,,0.7015581130981445,0.5993913412094116,0.7050876617431641,0,1,,,,15.20725154876709,240.26239013671875,79.4024658203125,,,0.5256051421165466,0.2992334067821502,0,1,,3.386474609375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4132270812988281,0,1,,,,-104.70244598388672,-36.69272232055664,744.408935546875,,,,0.7016779780387878,0.5992091298103333,0.705262303352356,0,1,,,,16.465621948242188,241.56922912597656,79.87814331054688,,,0.5276916027069092,0.2951340973377228,0,1,,3.387069702148437,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4243719577789306,0,1,,,,-104.74169921875,-36.68131637573242,744.4819946289062,,,,0.701733410358429,0.5991700887680054,0.7054165005683899,0,1,,,,15.800271034240724,243.24237060546875,80.48710632324219,,,0.5265883803367615,0.2898857891559601,0,1,,3.396469116210937,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4354896545410156,0,1,,,,-104.78617095947266,-36.66865539550781,744.4976806640625,,,,0.7018144130706787,0.5991348624229431,0.7054587602615356,0,1,,,,15.95175552368164,242.8513946533203,80.34481048583984,,,0.5268396139144897,0.2911121845245361,0,1,,3.4091339111328125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4470274448394775,0,1,,,,-104.97297668457033,-36.61436462402344,744.6174926757812,,,,0.7021401524543762,0.598977267742157,0.7057425379753113,0,1,,,,15.005366325378418,242.7664794921875,80.31389617919922,,,0.5252704620361328,0.2913785576820373,0,1,,3.40521240234375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4586873054504394,0,1,,,,-105.01594543457033,-36.59415054321289,744.5773315429688,,,,0.7022333741188049,0.5989295840263367,0.705673098564148,0,1,,,,14.507588386535645,242.88595581054688,80.35738372802734,,,0.5244451761245728,0.2910038232803345,0,1,,3.3886871337890625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4699399471282959,0,1,,,,-105.02706909179688,-36.569671630859375,744.3866577148438,,,,0.7023062109947205,0.5988900661468506,0.7052966356277466,0,1,,,,15.139642715454102,243.227294921875,80.48162841796875,,,0.5254930853843689,0.2899330556392669,0,1,,3.3793182373046875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4802687168121338,0,1,,,,-105.05386352539062,-36.47683334350586,743.684814453125,,,,0.7025474309921265,0.598737895488739,0.7039068341255188,0,1,,,,15.903520584106444,237.89007568359372,78.53902435302734,,,0.526759684085846,0.3066750764846802,0,1,,3.380126953125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.4905452728271484,0,1,,,,-105.05486297607422,-36.463417053222656,743.5247192382812,,,,0.7025927901268005,0.5987231135368347,0.7035890817642212,0,1,,,,15.74185562133789,237.9050445556641,78.54446411132812,,,0.526491641998291,0.3066280782222748,0,1,,3.38153076171875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5022132396697998,0,1,,,,-105.0639877319336,-36.459022521972656,743.4840087890625,,,,0.702621340751648,0.598716676235199,0.7035108804702759,0,1,,,,15.022506713867188,237.3470764160156,78.34136962890625,,,0.5252988934516907,0.3083783388137817,0,1,,3.3777313232421875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5131165981292725,0,1,,,,-105.0845947265625,-36.46484375,743.4356079101562,,,,0.702674388885498,0.5987371802330017,0.703421413898468,0,1,,,,11.95626735687256,239.5387115478516,79.13909149169922,,,0.5202149152755737,0.301503449678421,0,1,,3.3741455078125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5242681503295898,0,1,,,,-105.10710144042967,-36.4688720703125,743.5245971679688,,,,0.702693521976471,0.5987361669540405,0.7036041021347046,0,1,,,,12.179144859313965,238.5267639160156,78.7707748413086,,,0.5205844044685364,0.304677814245224,0,1,,3.3759307861328125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.535541296005249,0,1,,,,-105.13953399658205,-36.47285461425781,743.6603393554688,,,,0.70271897315979,0.5987290143966675,0.7038819789886475,0,1,,,,11.369412422180176,237.8646697998047,78.52979278564453,,,0.5192418098449707,0.3067545890808105,0,1,,3.377899169921875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5469002723693848,0,1,,,,-105.26426696777344,-36.46939468383789,743.9451904296875,,,,0.7028812170028687,0.5986826419830322,0.704479992389679,0,1,,,,15.978597640991213,240.09945678710935,79.34317016601562,,,0.5268840789794922,0.2997444570064544,0,1,,3.3727569580078125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5588469505310059,0,1,,,,-105.26250457763672,-36.44621658325195,743.7993774414062,,,,0.702917218208313,0.5986411571502686,0.7041888236999512,0,1,,,,16.010908126831055,240.2527618408203,79.39897155761719,,,0.5269376635551453,0.2992635369300842,0,1,,3.3661651611328125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5695655345916748,0,1,,,,-105.26052856445312,-36.41897201538086,743.6528930664062,,,,0.7029529809951782,0.598589301109314,0.7038958668708801,0,1,,,,16.564929962158203,241.06919860839844,79.69613647460938,,,0.5278562903404236,0.2967026233673095,0,1,,3.3668365478515625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5803022384643555,0,1,,,,-105.19221496582033,-36.26553726196289,742.7879638671875,,,,0.7030553817749023,0.5983028411865234,0.7021511197090149,0,1,,,,11.942955017089844,236.8929443359375,78.17610931396484,,,0.5201928019523621,0.3098028898239136,0,1,,3.3608856201171875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.5908288955688477,0,1,,,,-105.2053680419922,-36.2373161315918,742.7085571289062,,,,0.7031019926071167,0.5982397794723511,0.7019951343536377,0,1,,,,12.11391830444336,237.8267517089844,78.51597595214844,,,0.5204762816429138,0.3068737089633941,0,1,,3.36627197265625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6019630432128906,0,1,,,,-105.21232604980467,-36.216705322265625,742.6641845703125,,,,0.7031272053718567,0.5981921553611755,0.701907217502594,0,1,,,,11.713135719299316,238.35992431640625,78.71003723144531,,,0.519811749458313,0.3052012622356415,0,1,,3.36468505859375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6127474308013916,0,1,,,,-105.270263671875,-36.14379501342773,742.8051147460938,,,,0.7031989097595215,0.5979864001274109,0.7021951675415039,0,1,,,,13.981117248535156,241.77120971679688,79.95162963867188,,,0.5235722064971924,0.2945006787776947,0,1,,3.3656158447265625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6241741180419922,0,1,,,,-105.28466796875,-36.12052917480469,742.9595336914062,,,,0.7031840682029724,0.5979074835777283,0.702502429485321,0,1,,,,14.533669471740724,241.62728881835935,79.89926147460938,,,0.5244883894920349,0.2949521541595459,0,1,,3.3703765869140625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6356267929077148,0,1,,,,-105.2819595336914,-36.09922790527344,743.035400390625,,,,0.7031576633453369,0.597843587398529,0.7026497721672058,0,1,,,,14.6117582321167,240.1779022216797,79.3717269897461,,,0.5246177911758423,0.2994984984397888,0,1,,3.37567138671875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6468565464019775,0,1,,,,-105.27190399169922,-36.04505920410156,743.512451171875,,,,0.7030068039894104,0.5976465344429016,0.7035853266716003,0,1,,,,15.138505935668944,242.4305725097656,80.19164276123047,,,0.5254911780357361,0.2924322485923767,0,1,,3.3816680908203125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6580600738525391,0,1,,,,-105.2606430053711,-36.03901672363281,743.557861328125,,,,0.7029725909233093,0.597625732421875,0.703671395778656,0,1,,,,13.954107284545898,245.27362060546875,81.22643280029297,,,0.5235273241996765,0.2835140228271484,0,1,,3.3638916015625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6693222522735596,0,1,,,,-105.20905303955078,-36.0048713684082,743.392333984375,,,,0.7029179334640503,0.5975591540336609,0.7033262848854065,0,1,,,,13.756160736083984,245.44210815429688,81.28775024414062,,,0.5231991410255432,0.2829855680465698,0,1,,3.359130859375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6800253391265869,0,1,,,,-105.01255798339844,-35.8484992980957,742.7234497070312,,,,0.702719509601593,0.5972425937652588,0.7019332051277161,0,1,,,,11.698771476745604,238.3394470214844,78.70259857177734,,,0.5197879672050476,0.3052654266357422,0,1,,3.347503662109375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.6904027462005615,0,1,,,,-105.02497863769533,-35.84391784667969,742.7665405273438,,,,0.7027315497398376,0.5972253084182739,0.702021598815918,0,1,,,,12.34451675415039,235.3035888671875,77.5976333618164,,,0.5208585858345032,0.3147883415222168,0,1,,3.3576202392578125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7013354301452637,0,1,,,,-105.04407501220705,-35.83697509765625,742.8566284179688,,,,0.702743649482727,0.5971961617469788,0.7022044658660889,0,1,,,,11.748957633972168,235.55319213867188,77.68849182128906,,,0.519871175289154,0.3140053153038025,0,1,,3.359649658203125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7122995853424072,0,1,,,,-105.1429214477539,-35.82395553588867,742.9354858398438,,,,0.7029123306274414,0.5971512794494629,0.7023868560791016,0,1,,,,14.784039497375488,238.0526428222656,78.59819793701172,,,0.5249035358428955,0.3061649799346924,0,1,,3.356658935546875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7232692241668701,0,1,,,,-105.16776275634766,-35.82266616821289,742.9034423828125,,,,0.702968955039978,0.5971513986587524,0.7023301720619202,0,1,,,,15.20382595062256,239.5948944091797,79.1595458984375,,,0.5255995392799377,0.3013272881507873,0,1,,3.3496551513671875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.735236644744873,0,1,,,,-105.19538116455078,-35.825233459472656,742.8864135742188,,,,0.7030268907546997,0.5971595048904419,0.7023045420646667,0,1,,,,15.042509078979492,239.1764678955078,79.00727081298828,,,0.5253320336341858,0.3026397228240967,0,1,,3.3498687744140625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.746239423751831,0,1,,,,-105.34746551513672,-35.845455169677734,743.0887451171875,,,,0.7032648921012878,0.5971840023994446,0.7027492523193359,0,1,,,,15.38623046875,235.3938751220703,77.63045501708984,,,0.5259018540382385,0.3145051598548889,0,1,,3.352783203125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7582104206085205,0,1,,,,-105.3643035888672,-35.84819793701172,743.0272216796875,,,,0.7033142447471619,0.5971981287002563,0.7026325464248657,0,1,,,,14.34514045715332,235.7978057861328,77.7774658203125,,,0.5241758227348328,0.313238263130188,0,1,,3.3549346923828125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7692582607269287,0,1,,,,-105.34213256835938,-35.83878326416016,742.7881469726562,,,,0.7033368349075317,0.5972033143043518,0.7021526098251343,0,1,,,,14.846923828125,235.0053558349609,77.48902893066406,,,0.5250077247619629,0.3157239854335785,0,1,,3.353057861328125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7798638343811035,0,1,,,,-105.20026397705078,-35.80375289916992,741.8185424804688,,,,0.7033286094665527,0.5972336530685425,0.7001917958259583,0,1,,,,14.545781135559082,234.75132751464844,77.3966293334961,,,0.5245084166526794,0.3165207207202911,0,1,,3.3416900634765625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.7904248237609863,0,1,,,,-105.17355346679688,-35.79874801635742,741.741943359375,,,,0.703298032283783,0.5972306132316589,0.7000322341918945,0,1,,,,16.572982788085938,232.6142578125,76.6187973022461,,,0.5278696417808533,0.3232243657112121,0,1,,3.34844970703125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8017542362213135,0,1,,,,-105.15682983398438,-35.80070877075195,741.8174438476562,,,,0.7032451033592224,0.5972267985343933,0.700177013874054,0,1,,,,15.742759704589844,231.1151885986328,76.07318878173828,,,0.5264930725097656,0.3279266953468323,0,1,,3.35845947265625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8128564357757568,0,1,,,,-105.08527374267578,-35.80213928222656,742.2933959960938,,,,0.7029765844345093,0.5971741080284119,0.701098620891571,0,1,,,,15.25346565246582,235.00241088867188,77.48802947998047,,,0.5256817936897278,0.3157331645488739,0,1,,3.357879638671875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8237659931182861,0,1,,,,-105.059326171875,-35.80100631713867,742.4066772460938,,,,0.7028955221176147,0.5971579551696777,0.70131516456604,0,1,,,,15.163084983825684,236.767333984375,78.13041687011719,,,0.5255319476127625,0.3101967871189117,0,1,,3.3491973876953125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.835115909576416,0,1,,,,-105.03962707519533,-35.79936218261719,742.5426635742188,,,,0.7028203010559082,0.5971376895904541,0.7015786170959473,0,1,,,,17.498891830444336,241.22756958007807,79.75382232666016,,,0.529404878616333,0.2962058186531067,0,1,,3.3349151611328125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.846731424331665,0,1,,,,-104.96387481689452,-35.789520263671875,742.9585571289062,,,,0.7025604248046875,0.5970634818077087,0.7023791670799255,0,1,,,,16.951528549194336,243.37600708007807,80.53575134277344,,,0.5284973382949829,0.28946653008461,0,1,,3.3450469970703125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8584411144256592,0,1,,,,-104.9444351196289,-35.77531051635742,742.9889526367188,,,,0.7025144696235657,0.5970236659049988,0.70243239402771,0,1,,,,17.098573684692383,243.14817810058597,80.45281982421875,,,0.528741180896759,0.2901813089847564,0,1,,3.353622436523437,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8693301677703857,0,1,,,,-104.9455795288086,-35.765769958496094,743.044189453125,,,,0.7025013566017151,0.5969924330711365,0.7025411128997803,0,1,,,,14.948390007019045,240.23800659179688,79.39359283447266,,,0.5251759886741638,0.2993098795413971,0,1,,3.361175537109375,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8799316883087158,0,1,,,,-104.92691040039062,-35.72478103637695,742.8230590820312,,,,0.7025250792503357,0.5969142913818359,0.7020946145057678,0,1,,,,15.365118026733398,239.83253479003903,79.24597930908203,,,0.5258668661117554,0.3005818426609039,0,1,,3.3496856689453125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.8903369903564453,0,1,,,,-104.93170928955078,-35.722694396972656,742.7723388671875,,,,0.7025481462478638,0.5969148874282837,0.7019954919815063,0,1,,,,13.568272590637209,237.280517578125,78.3171157836914,,,0.522887647151947,0.3085871338844299,0,1,,3.3550567626953125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.9017276763916016,0,1,,,,-104.94017028808594,-35.727874755859375,742.7174072265625,,,,0.7025795578956604,0.5969346761703491,0.7018895149230957,0,1,,,,14.168128967285156,237.79498291015625,78.5043716430664,,,0.5238822102546692,0.3069733679294586,0,1,,3.349884033203125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.9131758213043212,0,1,,,,-105.0158920288086,-35.778568267822266,742.783203125,,,,0.7027084231376648,0.5970555543899536,0.7020456790924072,0,1,,,,13.534523010253906,237.05686950683597,78.2357177734375,,,0.5228316783905029,0.3092887103557586,0,1,,3.357330322265625,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.9237260818481444,0,1,,,,-105.0453643798828,-35.799285888671875,742.8492431640625,,,,0.7027475237846375,0.5971001982688904,0.7021865248680115,0,1,,,,13.812909126281738,235.17893981933597,77.55223083496094,,,0.5232933163642883,0.3151793777942657,0,1,,3.363143920898437,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.935112714767456,0,1,,,,-105.06490325927734,-35.82298278808594,742.8959350585938,,,,0.7027727961540222,0.5971550941467285,0.7022866010665894,0,1,,,,14.213475227355955,234.5225372314453,77.3133316040039,,,0.5239574313163757,0.3172382712364197,0,1,,3.3572235107421875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.9463846683502196,0,1,,,,-105.13488006591795,-35.93470764160156,743.156005859375,,,,0.7028384804725647,0.5974091291427612,0.7028313279151917,0,1,,,,13.010626792907717,225.7857208251953,74.13341522216797,,,0.5219630002975464,0.3446442484855652,0,1,,3.3551483154296875,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.9583520889282228,0,1,,,,-105.13626098632812,-35.9619140625,743.2218017578125,,,,0.7028235793113708,0.5974709987640381,0.7029643654823303,0,1,,,,14.21437931060791,226.0802459716797,74.2406005859375,,,0.5239589214324951,0.3437204360961914,0,1,,3.3474884033203125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
0.9684789180755616,0,1,,,,-105.10237884521484,-35.96040725708008,743.1438598632812,,,,0.7027795910835266,0.5974773168563843,0.7028006315231323,0,1,,,,12.938861846923828,223.7091522216797,73.37759399414062,,,0.5218440890312195,0.3511582314968109,0,1,,3.353790283203125,0,20,Arial,HC big pp,eye_tracking_expiriment\start.txt
