device_time_stamp,left_gaze_origin_validity,right_gaze_origin_validity,left_gaze_origin_in_user_x,left_gaze_origin_in_user_y,left_gaze_origin_in_user_z,right_gaze_origin_in_user_x,right_gaze_origin_in_user_y,right_gaze_origin_in_user_z,left_gaze_origin_in_trackbox_x,left_gaze_origin_in_trackbox_y,left_gaze_origin_in_trackbox_z,right_gaze_origin_in_trackbox_x,right_gaze_origin_in_trackbox_y,right_gaze_origin_in_trackbox_z,left_gaze_point_validity,right_gaze_point_validity,left_gaze_point_in_user_x,left_gaze_point_in_user_y,left_gaze_point_in_user_z,right_gaze_point_in_user_x,right_gaze_point_in_user_y,right_gaze_point_in_user_z,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,left_pupil_validity,right_pupil_validity,left_pupil_diameter,right_pupil_diameter
0.2746264934539795,1,1,-173.18701171875,-41.00116729736328,743.1358032226562,-111.69389343261719,-43.710205078125,755.1195678710938,0.8340886235237122,0.6091099977493286,0.7283006310462952,0.7121884226799011,0.6155091524124146,0.729171872138977,1,1,-1.1555956602096558,247.53564453125,82.04976654052734,15.528603553771973,249.92837524414062,82.92057800292969,0.49847468733787537,0.27641841769218445,0.5261380672454834,0.2689129710197449,1,1,3.358245849609375,3.4420166015625
0.2828347682952881,1,1,-173.2438201904297,-41.08620834350586,743.1944580078125,-111.71448516845703,-43.75984191894531,755.1785278320312,0.834173321723938,0.6093193292617798,0.7284495830535889,0.7122117280960083,0.6156257390975952,0.7293000221252441,1,1,-1.016030192375183,249.0751495361328,82.61004638671875,12.276174545288086,247.56517028808594,82.0604476928711,0.49870607256889343,0.27158936858177185,0.5207452774047852,0.27632588148117065,1,1,3.3572845458984375,3.4398956298828125
0.2938234806060791,1,1,-173.2438201904297,-41.08620834350586,743.1944580078125,-111.71927642822266,-43.77581024169922,755.192626953125,0.834173321723938,0.6093193292617798,0.7284495830535889,0.7122171521186829,0.615664005279541,0.7293310761451721,1,1,-1.016030192375183,249.0751495361328,82.61004638671875,11.423629760742188,247.57891845703125,82.06546020507812,0.49870607256889343,0.27158936858177185,0.519331693649292,0.2762826979160309,1,1,3.3572845458984375,3.4295806884765625
0.30617284774780273,1,1,-173.26487731933594,-41.09774398803711,743.2557983398438,-111.72828674316406,-43.78911209106445,755.2352294921875,0.8341864943504333,0.6093400716781616,0.728579580783844,0.7122224569320679,0.6156913638114929,0.7294194102287292,1,1,-1.1880000829696655,245.87054443359375,81.44367218017578,9.380243301391602,246.28598022460938,81.59485626220703,0.4984208643436432,0.28164157271385193,0.5159436464309692,0.2803384065628052,1,1,3.364044189453125,3.44134521484375
0.316497802734375,1,1,-173.25634765625,-41.10687255859375,743.2515258789062,-111.7197036743164,-43.8111686706543,755.2291259765625,0.8341721892356873,0.6093643307685852,0.7285683751106262,0.7122083306312561,0.6157481670379639,0.7294074892997742,1,1,-2.03023362159729,246.90554809570312,81.82041931152344,9.431683540344238,249.0054473876953,82.58467864990234,0.49702441692352295,0.2783949077129364,0.5160290002822876,0.2718079388141632,1,1,3.355743408203125,3.438873291015625
0.3269801139831543,1,1,-173.25634765625,-41.10687255859375,743.2515258789062,-111.71279907226562,-43.8088264465332,755.2240600585938,0.8341721892356873,0.6093643307685852,0.7285683751106262,0.7121965885162354,0.6157430410385132,0.7293950319290161,1,1,-2.03023362159729,246.90554809570312,81.82041931152344,8.891357421875,250.1686553955078,83.00804901123047,0.49702441692352295,0.2783949077129364,0.5151330828666687,0.2681589722633362,1,1,3.355743408203125,3.433624267578125
0.3391587734222412,1,1,-173.23553466796875,-41.10486602783203,743.2353515625,-111.7015609741211,-43.80490493774414,755.212890625,0.834139347076416,0.6093618273735046,0.7285273671150208,0.7121783494949341,0.6157349348068237,0.7293692827224731,1,1,-2.48032808303833,246.29798889160156,81.59928894042969,9.9631929397583,249.91603088378906,82.9161148071289,0.49627813696861267,0.2803008556365967,0.5169102549552917,0.2689515948295593,1,1,3.3589324951171875,3.4266815185546875
0.3492574691772461,1,1,-173.16534423828125,-41.09469223022461,743.1537475585938,-111.6581039428711,-43.7807731628418,755.1343994140625,0.8340405225753784,0.6093482375144958,0.7283356785774231,0.712117612361908,0.6156861186027527,0.7291988730430603,1,1,-2.276486873626709,246.2249755859375,81.57270050048828,11.834456443786621,245.955078125,81.47440338134766,0.4966161549091339,0.28052982687950134,0.5200129151344299,0.28137654066085815,1,1,3.357330322265625,3.4323577880859375
0.3602776527404785,1,1,-173.16534423828125,-41.09469223022461,743.1537475585938,-111.64509582519531,-43.77458190917969,755.125244140625,0.8340405225753784,0.6093482375144958,0.7283356785774231,0.7120953798294067,0.6156719923019409,0.7291761636734009,1,1,-2.276486873626709,246.2249755859375,81.57270050048828,11.479798316955566,243.8718719482422,80.71620178222656,0.4966161549091339,0.28052982687950134,0.5194249153137207,0.2879111170768738,1,1,3.357330322265625,3.439483642578125
0.37267208099365234,1,1,-173.14649963378906,-41.09176254272461,743.1234741210938,-111.62922668457031,-43.76506423950195,755.1011352539062,0.834017813205719,0.6093452572822571,0.7282679677009583,0.7120718955993652,0.6156517863273621,0.7291229367256165,1,1,-1.4965406656265259,248.5290985107422,82.41134643554688,12.76424503326416,244.99710083007812,81.12574768066406,0.4979093074798584,0.2733020484447479,0.5215546488761902,0.2843814790248871,1,1,3.346832275390625,3.43157958984375
0.38271260261535645,1,1,-173.08079528808594,-41.072540283203125,743.080078125,-111.550537109375,-43.7331428527832,755.0619506835938,0.8339102268218994,0.6093031167984009,0.7281516194343567,0.7119331955909729,0.6155781745910645,0.7290188074111938,1,1,-1.7701849937438965,248.5818634033203,82.43058013916016,10.995020866394043,245.02740478515625,81.13678741455078,0.4974555969238281,0.27313655614852905,0.5186210870742798,0.2842864394187927,1,1,3.356903076171875,3.4317779541015625
0.3939359188079834,1,1,-173.08079528808594,-41.072540283203125,743.080078125,-111.53681945800781,-43.72454833984375,755.0250854492188,0.8339102268218994,0.6093031167984009,0.7281516194343567,0.7119173407554626,0.6155619621276855,0.7289409041404724,1,1,-1.7701849937438965,248.5818634033203,82.43058013916016,11.301328659057617,245.63247680664062,81.35700225830078,0.4974555969238281,0.27313655614852905,0.5191289782524109,0.2823883891105652,1,1,3.356903076171875,3.4252471923828125
0.40565013885498047,1,1,-173.067626953125,-41.063663482666016,743.0960693359375,-111.52838897705078,-43.72158432006836,755.0361328125,0.8338775634765625,0.6092783808708191,0.7281758785247803,0.7118982672691345,0.615553081035614,0.7289600968360901,1,1,-3.3623242378234863,246.7008514404297,81.7459487915039,10.432890892028809,245.287109375,81.23129272460938,0.49481576681137085,0.27903708815574646,0.517689049243927,0.2834717333316803,1,1,3.3598480224609375,3.44146728515625
0.4164273738861084,1,1,-172.98912048339844,-41.01619338989258,742.8751220703125,-111.47456359863281,-43.688987731933594,754.834716796875,0.833824634552002,0.6091882586479187,0.7277054190635681,0.7118522524833679,0.6155005693435669,0.7285427451133728,1,1,-2.9293017387390137,246.43995666503906,81.65089416503906,9.05327033996582,247.05531311035156,81.87489318847656,0.4955337345600128,0.27985548973083496,0.5154014825820923,0.27792516350746155,1,1,3.35028076171875,3.44476318359375
